event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,activity_bucket,low,11,0.9828033029996672,0.6048612622403429,0.06585918275967752,0.5254621186120645,0.003875801948400272,-0.008532487922432847
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,activity_bucket,medium,11,0.9803581677790429,0.5646613801438178,0.09743612307137686,0.5565732324123359,0.004308749935498109,-0.007462880534658545
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,lifecycle_bucket,early,11,0.9946980189628711,0.5167103127052429,0.09059491672592666,0.5054188342217353,0.00438451920242857,-0.008929837502482925
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,lifecycle_bucket,late,1,0.0,,,,,
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,lifecycle_bucket,mid,11,0.9614487115709607,0.5412403721883958,0.072301429607554,0.5505399151968391,0.0019524030263215841,-0.011074437338091901
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"(0.80,0.96]",1,1.0,0.06078740157480315,0.37028196910118416,0.468218442256043,0.014411327717108683,-0.0159318444561219
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"(0.96,1]",1,0.9932336182336182,0.12387952671208319,0.5648907538433714,0.58684041871395,0.010778989758633142,-0.0014789156626505953
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"[0,0.04)",10,0.9311309135168356,0.6051854063255124,0.1068052392943755,0.5380437828903218,0.0013170983030966234,-0.002231693819315373
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"[0.04,0.20)",7,1.0,0.08458384388487102,0.18745733565672304,0.658409333748034,0.014062310568384495,-0.020365745928589897
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"[0.20,0.80]",6,0.828757274153474,0.12245354873524188,0.06221962625118277,0.6115288458987543,0.001571189826211769,-0.045660054253911876
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,spread_bucket,medium,11,0.9889208094029577,0.5550836372601201,0.19887483293184796,0.6152764076324296,0.005988965881950924,-0.00582345351307744
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,spread_bucket,tight,11,0.9651512600573514,0.6493424995912034,0.18601399356825432,0.572375463785405,0.00604824497495505,-0.0013760626940861895
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,spread_bucket,wide,11,0.9616004767563926,0.361723115705944,0.10357368431687713,0.518667659301327,0.003418492473216796,-0.02468450059867341
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_3,30,overall,all,11,0.9978602143399393,0.7729807309548637,0.03584884029837157,0.4562071561069864,0.0005756763736264825,-0.010829251851662648
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_3,120,overall,all,11,0.9921074922801371,0.6808920750510946,0.03937689399196393,0.47039562501309257,0.0012359390533359378,-0.010809087889761943
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_3,600,overall,all,11,0.978794603404376,0.567645949715641,0.05601897514700193,0.4635992566579017,0.004420635407901872,-0.010690955806712312
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_5,30,overall,all,11,0.9978602143399393,0.7729807309548637,0.021812367366857783,0.46434870008912343,0.0005608475763287515,-0.010891556074081902
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_5,120,overall,all,11,0.9921074922801371,0.6808920750510946,0.03010615786478773,0.4803091740401331,0.0014151904412974426,-0.01078968296833551
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_5,600,overall,all,11,0.978794603404376,0.567645949715641,0.03789391395925992,0.46153577961222997,0.005719014465196681,-0.010648869171963908
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_slope,30,overall,all,11,0.9978602143399393,0.7729807309548637,0.0006248514884276984,0.501443968817596,9.076042772904422e-05,-0.010925289101767828
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_slope,120,overall,all,11,0.9921074922801371,0.6808920750510946,0.00873064745149407,0.5439937894379495,0.0004199614926328232,-0.01085349806530435
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_slope,600,overall,all,11,0.978794603404376,0.567645949715641,-0.00014676447813657704,0.5435700015460821,0.0006263179223783922,-0.010904496138226343
highest-temperature-in-busan-on-june-6-2026,Busan,clean,distance_to_zero_one,30,overall,all,11,0.9978602143399393,0.7729807309548637,-0.06817280887259124,0.46945303218372825,-0.0004188640664678122,-0.010995210868887021
highest-temperature-in-busan-on-june-6-2026,Busan,clean,distance_to_zero_one,120,overall,all,11,0.9921074922801371,0.6808920750510946,-0.10735279940626885,0.4254921573617823,-0.0012126323412627487,-0.011048970111554883
highest-temperature-in-busan-on-june-6-2026,Busan,clean,distance_to_zero_one,600,overall,all,11,0.978794603404376,0.567645949715641,-0.20177112622679624,0.4276581409242066,-0.002557246056662497,-0.011276820174729101
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,activity_bucket,high,11,0.9976045789012802,0.743528973081263,0.028890197594868817,0.5910274541565924,0.00013700866482194713,-0.011335588553611704
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,activity_bucket,low,11,0.9990442136287835,0.8885117628938711,0.08099729128474563,0.6078088768390134,0.0005395892167701634,-0.009408886288181888
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,activity_bucket,medium,11,0.9983025516404258,0.8533525917301059,0.052763005890591304,0.5873767522016483,0.0002450289128026229,-0.008303437943601043
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,lifecycle_bucket,early,11,0.9995437442902357,0.7991048644180442,0.01986706995334222,0.5207997552338931,-0.000421923471625729,-0.009969625719565426
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,lifecycle_bucket,late,1,0.5714285714285714,1.0,,,,-0.000500000000000056
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,lifecycle_bucket,mid,11,0.9970471022701567,0.7801845356245881,0.04486128932454583,0.592027603625077,0.0002766187481837013,-0.010486331102884681
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,overall,all,11,0.9978602143399393,0.7729807309548637,0.03792920663483592,0.5846463883398769,0.00026324293565468173,-0.010773246994598557
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"(0.80,0.96]",1,1.0,0.6604724409448819,-0.027614538490272594,0.6855287569573284,-0.0008701015412555845,-0.011320625918924593
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"(0.96,1]",1,0.9983974358974359,0.43463527733190654,-0.19342596382018792,0.40854047163798596,-0.002019459067655997,-0.005781744571218254
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"[0,0.04)",10,0.9967465845004334,0.8918441825756851,0.07049926500530271,0.6078266771946985,0.0004103969897388332,-0.002307138540317934
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"[0.04,0.20)",7,0.9971743430347555,0.5817406360881102,0.19099539525746353,0.6024284025791121,0.002401714080980417,-0.03752417462544228
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"[0.20,0.80]",6,0.8984999487787387,0.5165897759845607,-0.025318672326846415,0.6758926120325747,0.011280392003496193,-0.13127473776061868
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,spread_bucket,medium,11,0.9989163154726068,0.7963046961766267,0.08687794521159149,0.6307839174288782,0.0008212625447775714,-0.007651588583585871
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,spread_bucket,tight,11,0.9968889210690034,0.8833236194156193,0.09980317362904347,0.5941972029448312,0.0007861037040769826,-0.002838989853232235
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,spread_bucket,wide,11,0.9977753876569185,0.6396509424334214,0.03214494130134521,0.561974446683623,-0.00013681455310512352,-0.022011055334590437
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,activity_bucket,high,11,0.994350821520423,0.704632181028849,0.005099875552968521,0.5782994278727845,-0.00014564361614446462,-0.011355968757354779
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,activity_bucket,low,11,0.9987057469919278,0.8508947852676741,0.08027057728170567,0.5917039899216656,0.0005855734511851032,-0.009334908134073096
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,activity_bucket,medium,11,0.9971564669460601,0.8114738572574987,0.04520567835453166,0.5730128457514901,0.00045028191838699673,-0.008226089622227232
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,lifecycle_bucket,early,11,0.9991969937505206,0.7522043024008888,0.010286250154581596,0.5153750232478174,-0.0003015483764341377,-0.009914906183997525
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,lifecycle_bucket,late,1,0.5714285714285714,1.0,,,,-0.000500000000000056
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,lifecycle_bucket,mid,11,0.9936021700343272,0.7443513992922545,0.021327111309962177,0.5656613567413044,4.316842291438331e-05,-0.010462964895944522
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"(0.80,0.96]",1,1.0,0.5778477690288714,-0.0392584248776873,0.6774434220343198,0.0004069033205953219,-0.011093782818735553
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"(0.96,1]",1,0.9983974358974359,0.3873729266987694,0.034661275533903205,0.5495442516906792,0.0005661722911178202,-0.005055576002944434
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"[0,0.04)",10,0.9943890848786646,0.8487716366096464,0.09437786175919237,0.5989637931923841,0.0008535176480577152,-0.0022070455011385325
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"[0.04,0.20)",7,0.9918661445929036,0.4640973803291294,0.09778811781914605,0.6352359496873389,0.0032607903123255642,-0.03113516023089896
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"[0.20,0.80]",6,0.8630226397974564,0.360696730567325,0.06850795342781604,0.6687572664566636,-0.006587260871372668,-0.12949266872185985
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,spread_bucket,medium,11,0.9970777023049386,0.7661049977974358,0.07612926709346685,0.6195336520813215,0.000999893023976099,-0.007590280690782833
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,spread_bucket,tight,11,0.9955728661025645,0.8516435689847516,0.09728142210346423,0.5822855633335597,0.0013648974063032147,-0.0026467164642110337
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,spread_bucket,wide,11,0.9938384108004678,0.5819732606768054,0.025369640234469994,0.5527117151502976,-0.0004035553491932799,-0.02229032422601245
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,activity_bucket,high,11,0.988659214050655,0.6550235835733887,0.013491239880363602,0.5789099341143247,-0.0005255609846277072,-0.01142731205704173
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,activity_bucket,low,11,0.9972909972148476,0.7977506921298066,0.08246920516494628,0.5720107779214556,0.0011705773555219757,-0.009093580955816853
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,activity_bucket,medium,11,0.9955653914730097,0.7578624409967805,0.03844441808829565,0.555928162279501,0.0007353494552831679,-0.008119791616455955
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,lifecycle_bucket,early,11,0.9988407966165792,0.6952579685222573,-0.012872507925060617,0.49862406886229527,-0.0004980954269713383,-0.009895653461502323
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,lifecycle_bucket,late,1,0.47619047619047616,1.0,,,,-0.000500000000000056
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,lifecycle_bucket,mid,11,0.9889338265026804,0.6937228940330978,0.028836109189292924,0.5601017131532914,-0.00011386032088215812,-0.010482687992832217
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,overall,all,11,0.9921074922801371,0.6808920750510946,0.02266945914744683,0.5653661916252177,-0.00016831659806441896,-0.010783209168509314
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"(0.80,0.96]",1,1.0,0.4769553805774278,-0.17837442029132713,0.6013649136892815,-0.0023965993518805418,-0.011611531190926273
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"(0.96,1]",1,0.9980413105413105,0.23496877787689563,0.2812016109339897,0.5931100939532643,0.0038563670211859604,-0.0043705817378497935
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"[0,0.04)",10,0.9879645374539056,0.7903518560500274,0.11991309316375727,0.5695785057236775,0.0011719675366071022,-0.002144203979751568
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"[0.04,0.20)",7,0.9915230291042667,0.38759571859901376,0.12011192272395192,0.6399024128491032,0.003753785689836483,-0.031116232534361483
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"[0.20,0.80]",6,0.8280599825359891,0.266997644138699,-4.051856556558653e-05,0.6109478313374322,-0.0029337822437642868,-0.06789718087852163
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,spread_bucket,medium,11,0.9937989227739567,0.7225168918611634,0.08017889285271967,0.6143507186297767,0.001082766650516491,-0.0075090485400468665
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,spread_bucket,tight,11,0.9926142256080225,0.8046789921279348,0.11309193712802987,0.5918505664897385,0.0018843233073585486,-0.002449627555255209
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,spread_bucket,wide,11,0.9899092519297331,0.5158239491375787,0.026852123151974605,0.540575899950486,-0.0013869776302525003,-0.022647312396824867
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,activity_bucket,high,11,0.9783575642931903,0.598540978950556,0.04076938502781901,0.5688082993078504,0.0006810423156038711,-0.011606528553860955
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,activity_bucket,low,11,0.9936085838034615,0.7171292506600078,0.0968641193313609,0.5732891997790265,0.0015309357696930716,-0.008938678433180174
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,activity_bucket,medium,11,0.9916610844484189,0.6824743696700643,0.05080446643303127,0.5553939213060413,0.00126817022531587,-0.007903721427429598
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,lifecycle_bucket,early,11,0.9980937594103058,0.6305946918292691,0.0014017003403424709,0.4899901420185163,-0.0005296407944265209,-0.009576461153325113
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,lifecycle_bucket,late,1,0.2857142857142857,1.0,,,,-0.000500000000000056
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,lifecycle_bucket,mid,11,0.9784555349187223,0.6322215406219557,0.042564768347892364,0.5503816535514292,0.0005627248475499158,-0.010691326723331883
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"(0.80,0.96]",1,1.0,0.3163254593175853,-0.13187690320020123,0.5600429975429976,-0.006854142016921589,-0.012865206889308978
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"(0.96,1]",1,0.9973290598290598,0.1817532583467238,0.267398250564361,0.5349206349206349,0.008537974918804432,-0.0032015475313190876
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"[0,0.04)",10,0.9720631593067018,0.7254104709259839,0.15483547307053958,0.5518420642981408,0.0021000214545647397,-0.0020972322299841017
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"[0.04,0.20)",7,0.9846001695394179,0.19592485083125682,0.2306385740628162,0.6776150347061601,0.007503035752416373,-0.020559577921964844
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,price_bucket,"[0.20,0.80]",6,0.8262174295580555,0.19529939023353785,-0.0004449784663619838,0.6103445400607135,-0.0062638389971997974,-0.06545871608018697
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,spread_bucket,medium,11,0.991258717811882,0.6396819486733442,0.123594510755743,0.619981843703886,0.0025860897138178327,-0.007525012813031338
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,spread_bucket,tight,11,0.9827847894609434,0.7503291323075996,0.1442102056016689,0.6067361731131099,0.003009342203545072,-0.002145970324901578
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,300,spread_bucket,wide,11,0.9803092904739752,0.4614520201334548,0.03018221114208008,0.5193222275589162,-0.0011142990760794119,-0.02305873139101693
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,activity_bucket,high,11,0.9704844813904963,0.5634960011274268,0.09335172976180268,0.5965033737704658,0.0008588369472239142,-0.011515182617487563
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,activity_bucket,low,11,0.987827238590519,0.655813128854154,0.08031395709767138,0.5448050464403305,0.002544645271266783,-0.00876317927343459
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,activity_bucket,medium,11,0.9862097677941045,0.6149504106203195,0.055603661180729264,0.557621800711212,0.0017231936463005186,-0.007747704722458631
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,lifecycle_bucket,early,11,0.9958661050198743,0.5565289009114583,0.025276613547225414,0.5062876859614813,-0.0006776978122781463,-0.009233199968790937
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,lifecycle_bucket,late,1,0.0,,,,,
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,lifecycle_bucket,mid,11,0.9709341306049442,0.5917452764341303,0.08660748670139216,0.5727076851329734,0.0005647663285847922,-0.01085397646739539
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,overall,all,11,0.978794603404376,0.567645949715641,0.060545827455293695,0.5666437765664457,0.000743486096187785,-0.01072758011953583
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"(0.80,0.96]",1,1.0,0.21511811023622046,0.03074757896928863,0.5680449618627057,-0.007495109081177589,-0.01534766855702584
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"(0.96,1]",1,0.9951923076923077,0.1202361782071927,0.5194879480714624,0.6045531197301856,0.012445103699740941,-0.0016526033973412086
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"[0,0.04)",10,0.9530268246432417,0.6614773456967702,0.16864485335708385,0.5501472488460257,0.0024809643426133036,-0.0022846160216388575
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"[0.04,0.20)",7,0.9963064626811448,0.11988511628955949,0.18090548775306461,0.6656897196455188,-0.0012344927756404683,-0.02133493904989082
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,price_bucket,"[0.20,0.80]",6,0.8284265169165185,0.14712999540353414,0.10479735228696976,0.6130579566670338,0.001935158716095834,-0.05647415305168498
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,spread_bucket,medium,11,0.9886616677554407,0.6089236728511045,0.18672462969466988,0.6031297351932593,0.004007035734958777,-0.007164810989438526
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,spread_bucket,tight,11,0.9767308032692298,0.6967962959155153,0.19020231945290794,0.5970323505787636,0.006328844366645762,-0.0014456776354162153
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,600,spread_bucket,wide,11,0.9709919030201768,0.3998069610996295,0.046605738674113176,0.5295046714067746,-0.0011955729599763434,-0.02359371432141708
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,activity_bucket,high,11,0.962571566349698,0.5136002691518743,0.06900810739234488,0.572978098370389,-0.0013853111439835603,-0.011573591640141424
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,activity_bucket,low,11,0.9828033029996672,0.6048612622403429,0.07316431355561832,0.5241601243332427,0.0035404206401525697,-0.008516123764620052
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,activity_bucket,medium,11,0.9803581677790429,0.5646613801438178,0.08306375134705243,0.554735782370558,0.002736466195555996,-0.00748132932240184
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,lifecycle_bucket,early,11,0.9946980189628711,0.5167103127052429,0.04338309312797581,0.5031559262052542,-0.0008515137746613825,-0.008939605749603301
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,lifecycle_bucket,late,1,0.0,,,,,
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,lifecycle_bucket,mid,11,0.9614487115709607,0.5412403721883958,0.06641620692903626,0.5508521218758923,-0.0009021108729978595,-0.011078806701250825
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"(0.80,0.96]",1,1.0,0.06078740157480315,0.2260054174963051,0.46863468634686345,-0.0008143375062878225,-0.015920132325141764
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"(0.96,1]",1,0.9932336182336182,0.12387952671208319,0.5248740547114885,0.5812735651445329,0.010275153277054137,-0.0017129509713228429
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"[0,0.04)",10,0.9311309135168356,0.6051854063255124,0.157936001763948,0.5383350831333693,0.0030214256125080537,-0.0022318470611589363
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"[0.04,0.20)",7,1.0,0.08458384388487102,0.12129175941292292,0.6575187447592746,-0.003928698355605735,-0.020378946891127882
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,price_bucket,"[0.20,0.80]",6,0.828757274153474,0.12245354873524188,0.019866091268863767,0.6121060783806722,-0.008309167255277288,-0.04544396008074768
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,spread_bucket,medium,11,0.9889208094029577,0.5550836372601201,0.18611247609953646,0.6150216194999456,0.0067918460265230275,-0.005824458662070057
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,spread_bucket,tight,11,0.9651512600573514,0.6493424995912034,0.22780411277779894,0.5712348206892749,0.00532357713206166,-0.0014175816596885
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,900,spread_bucket,wide,11,0.9616004767563926,0.361723115705944,0.04766033983609322,0.5187388275000313,-0.004513894971762814,-0.024680695195515735
highest-temperature-in-busan-on-june-6-2026,Busan,clean,spread,30,overall,all,11,0.9978602143399393,0.7729807309548637,-0.06008878468370777,0.46945303218372825,-0.0002605422430928982,-0.010995210868887021
highest-temperature-in-busan-on-june-6-2026,Busan,clean,spread,120,overall,all,11,0.9921074922801371,0.6808920750510946,-0.08537173802102235,0.4254921573617823,-0.0005280009671817758,-0.011048970111554883
highest-temperature-in-busan-on-june-6-2026,Busan,clean,spread,600,overall,all,11,0.978794603404376,0.567645949715641,-0.1253153549994929,0.4276581409242066,-0.005186254691970479,-0.011276820174729101
highest-temperature-in-busan-on-june-6-2026,Busan,clean,tick_size_regime,30,overall,all,11,0.9978602143399393,0.7729807309548637,-0.007980748198554186,0.46945303218372825,,-0.010995210868887021
highest-temperature-in-busan-on-june-6-2026,Busan,clean,tick_size_regime,120,overall,all,11,0.9921074922801371,0.6808920750510946,-0.009536824944569347,0.4254921573617823,,-0.011048970111554883
highest-temperature-in-busan-on-june-6-2026,Busan,clean,tick_size_regime,600,overall,all,11,0.978794603404376,0.567645949715641,-0.0656000622591766,0.4276581409242066,,-0.011276820174729101
highest-temperature-in-busan-on-june-6-2026,Busan,clean,top_level_depth,30,overall,all,11,0.9978602143399393,0.7729807309548637,-0.015822056711149404,0.46945303218372825,0.00011188900500958204,-0.010995210868887021
highest-temperature-in-busan-on-june-6-2026,Busan,clean,top_level_depth,120,overall,all,11,0.9921074922801371,0.6808920750510946,-0.023886448094494254,0.4254921573617823,0.00027239618379689356,-0.011048970111554883
highest-temperature-in-busan-on-june-6-2026,Busan,clean,top_level_depth,600,overall,all,11,0.978794603404376,0.567645949715641,-0.005446073735984539,0.4276581409242066,0.00016859610062974152,-0.011276820174729101
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,bid_ask_liquidity_asymmetry,30,overall,all,11,0.996793903684128,0.8647795777526049,0.10733007889658759,0.651437297253494,8.444214387562957e-05,-0.003420506195497791
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,bid_ask_liquidity_asymmetry,120,overall,all,11,0.9937090868966334,0.8147213529949401,0.10014573028001937,0.5907629231449611,6.980510881927717e-05,-0.0034282103571548306
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,bid_ask_liquidity_asymmetry,600,overall,all,11,0.9836821616768525,0.6598637356426047,0.07075962099246941,0.5356112077608345,-0.0001300228669427218,-0.003475835075056788
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,depth_concentration,30,overall,all,11,0.996793903684128,0.8647795777526049,0.0022758577201960253,0.3551480756327327,3.260842832917538e-05,-0.0034856164269030723
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,depth_concentration,120,overall,all,11,0.9937090868966334,0.8147213529949401,-0.0015297021227256883,0.35646463635805964,0.0001818163706809443,-0.0035197475822394825
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,depth_concentration,600,overall,all,11,0.9836821616768525,0.6598637356426047,-0.05316376971993166,0.397992590871266,0.00027111435666235767,-0.0035788536852753104
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,depth_imbalance_1,30,activity_bucket,high,11,0.9942103278808667,0.8623049690644998,0.15173704224650722,0.6848388619141107,6.0215584654605814e-05,-0.0036579997986587952
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,depth_imbalance_1,30,activity_bucket,low,11,0.9981477194862969,0.9394746760829915,0.0696733902581586,0.4773284403024634,9.354863453200553e-05,-0.003642085142049792
highest-temperature-in-jeddah-on-june-10-2026,Jeddah,degraded,depth_imbalance_1,30,activity_bucket,medium,11,0.9976476245516498,0.8815784203540737,0.0923667809821883,0.5785656079915934,0.00011124350446490402,-0.0031968258483122914
