event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"[0,0.04)",10,0.9967465845004334,0.8918441825756851,0.07049926500530271,0.6078266771946985,0.0004103969897388332,-0.002307138540317934
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"[0.04,0.20)",7,0.9971743430347555,0.5817406360881102,0.19099539525746353,0.6024284025791121,0.002401714080980417,-0.03752417462544228
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"[0.20,0.80]",6,0.8984999487787387,0.5165897759845607,-0.025318672326846415,0.6758926120325747,0.011280392003496193,-0.13127473776061868
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"(0.80,0.96]",1,1.0,0.5778477690288714,-0.0392584248776873,0.6774434220343198,0.0004069033205953219,-0.011093782818735553
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"(0.96,1]",1,0.9983974358974359,0.3873729266987694,0.034661275533903205,0.5495442516906792,0.0005661722911178202,-0.005055576002944434
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"[0,0.04)",10,0.9943890848786646,0.8487716366096464,0.09437786175919237,0.5989637931923841,0.0008535176480577152,-0.0022070455011385325
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"[0.04,0.20)",7,0.9918661445929036,0.4640973803291294,0.09778811781914605,0.6352359496873389,0.0032607903123255642,-0.03113516023089896
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,60,price_bucket,"[0.20,0.80]",6,0.8630226397974564,0.360696730567325,0.06850795342781604,0.6687572664566636,-0.006587260871372668,-0.12949266872185985
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"(0.80,0.96]",1,1.0,0.4769553805774278,-0.17837442029132713,0.6013649136892815,-0.0023965993518805418,-0.011611531190926273
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,120,price_bucket,"(0.96,1]",1,0.9980413105413105,0.23496877787689563,0.2812016109339897,0.5931100939532643,0.0038563670211859604,-0.0043705817378497935
