event_slug,market_label,token_id,factor,horizon_seconds,valid_rows,nonzero_rows,spearman_ic,nonzero_hit_rate,average_win_move,average_loss_move,zero_return_share,top_minus_bottom
highest-temperature-in-qingdao-on-june-6-2026,28°C or higher,94003494206499963551734555711312380178547185530187426379393110423783273902637,depth_imbalance_1,30,43301,6257,0.00816021775342081,0.4711523094134569,0.000819877883310719,0.0011512541553339378,0.8554998729821482,-6.955820980521372e-05
highest-temperature-in-qingdao-on-june-6-2026,28°C or higher,94003494206499963551734555711312380178547185530187426379393110423783273902637,depth_imbalance_1,120,42949,8504,-0.00675233978114979,0.4510818438381938,0.0007252346193952034,0.0011252142245072835,0.8019977182239401,-0.00016720212508114423
highest-temperature-in-qingdao-on-june-6-2026,28°C or higher,94003494206499963551734555711312380178547185530187426379393110423783273902637,depth_imbalance_1,600,40858,14354,0.0006067356471307247,0.459384143792671,0.0007581892629663332,0.0015223582474226808,0.6486856919085614,-0.0005608805363465889
highest-temperature-in-karachi-on-june-7-2026,32°C or below,7004494269816140789965293030650801378344964153436362354865194480479742206149,depth_imbalance_1,30,29488,1276,0.05508518342835257,0.5768025078369906,0.000628396739130435,0.0005361111111111112,0.9567281606077048,0.00020172367037387464
highest-temperature-in-karachi-on-june-7-2026,32°C or below,7004494269816140789965293030650801378344964153436362354865194480479742206149,depth_imbalance_1,120,29418,2415,0.0640190365116698,0.6057971014492753,0.0006356801093643201,0.0006265756302521011,0.9179074036304303,0.0002587822014051523
highest-temperature-in-karachi-on-june-7-2026,32°C or below,7004494269816140789965293030650801378344964153436362354865194480479742206149,depth_imbalance_1,600,28378,4165,0.0572406788038332,0.5527010804321729,0.0007341442224152911,0.00099597423510467,0.852878990767496,0.0002509941724508036
highest-temperature-in-karachi-on-june-7-2026,33°C,36719701899558628899668791928703559713425489687940430889686626600532324057464,depth_imbalance_1,30,53660,8333,0.1539840511606555,0.6385455418216729,0.0008360270625822216,0.0008394754316069058,0.844278792396571,0.00011304557342847898
highest-temperature-in-karachi-on-june-7-2026,33°C,36719701899558628899668791928703559713425489687940430889686626600532324057464,depth_imbalance_1,120,53637,12245,0.17113170827121102,0.6563495304205799,0.0008114346149060598,0.0008715541825095059,0.7713518653168522,0.0001092431362747272
highest-temperature-in-karachi-on-june-7-2026,33°C,36719701899558628899668791928703559713425489687940430889686626600532324057464,depth_imbalance_1,600,53519,20194,0.01949743640157594,0.5462018421313262,0.0010412964641885768,0.0012278481012658227,0.621872605990396,-5.8135222429641774e-05
highest-temperature-in-karachi-on-june-7-2026,34°C,53949979384050559157176089172562870023532946821373856741824999091990630795677,depth_imbalance_1,30,84062,41250,-0.1075454746254199,0.44113939393939394,0.001183134582623509,0.0013503014792001042,0.5014869976921796,-0.0003675540844988827
highest-temperature-in-karachi-on-june-7-2026,34°C,53949979384050559157176089172562870023532946821373856741824999091990630795677,depth_imbalance_1,120,83940,47964,-0.10366232283723517,0.43728629805687597,0.001298345570706589,0.0014947387921452392,0.4169168453657374,-0.0004841473869970878
highest-temperature-in-karachi-on-june-7-2026,34°C,53949979384050559157176089172562870023532946821373856741824999091990630795677,depth_imbalance_1,600,83605,58921,-0.11154622255010214,0.42115714261468745,0.0017557727181140438,0.0024796223538380343,0.27454099635189283,-0.0006589243023212926
highest-temperature-in-karachi-on-june-7-2026,35°C,22812844828194598225828072093804897455009348296148303431134205684837579895574,depth_imbalance_1,30,62522,13759,0.0989515812932636,0.5298350170797297,0.008737242798353907,0.009082547534394803,0.774655321326893,0.0008888515854767099
highest-temperature-in-karachi-on-june-7-2026,35°C,22812844828194598225828072093804897455009348296148303431134205684837579895574,depth_imbalance_1,120,62517,21362,0.11847068149597412,0.5071154386293418,0.01019375980799409,0.012520372305062206,0.6511188956603804,0.00027640318821856095
highest-temperature-in-karachi-on-june-7-2026,35°C,22812844828194598225828072093804897455009348296148303431134205684837579895574,depth_imbalance_1,600,62416,41393,0.2442627923374435,0.5355253303698693,0.014674606396896288,0.016879668157703108,0.3257498077416047,0.0029268152797078634
highest-temperature-in-karachi-on-june-7-2026,36°C,34656676263000873661961213701798837863417165111663047740061260499833459398256,depth_imbalance_1,30,89778,22994,0.10740392085829084,0.5506219013655737,0.008375128346892028,0.007410239039969032,0.739836040009802,0.002032622040671328
highest-temperature-in-karachi-on-june-7-2026,36°C,34656676263000873661961213701798837863417165111663047740061260499833459398256,depth_imbalance_1,120,89773,34516,0.07451973225912317,0.5152393093058292,0.010704172289698603,0.010396216830026294,0.6106847270337407,0.002723437941583919
highest-temperature-in-karachi-on-june-7-2026,36°C,34656676263000873661961213701798837863417165111663047740061260499833459398256,depth_imbalance_1,600,89773,53703,0.1303502271842154,0.5557976276930525,0.014146123693379791,0.019529155313351497,0.39690107270560193,0.004960474160098309
highest-temperature-in-karachi-on-june-7-2026,37°C,50065812568967258289379371496608950588638753120405370983696387590440768033375,depth_imbalance_1,30,94399,25894,0.035584550292916864,0.538194176257048,0.00996677669345579,0.009973156046161561,0.7219462070572782,0.0005969608017334999
highest-temperature-in-karachi-on-june-7-2026,37°C,50065812568967258289379371496608950588638753120405370983696387590440768033375,depth_imbalance_1,120,94341,33877,0.05856553695676737,0.5432889571095434,0.012322004889975544,0.009923797828335051,0.6361815117499284,0.00223344909897778
highest-temperature-in-karachi-on-june-7-2026,37°C,50065812568967258289379371496608950588638753120405370983696387590440768033375,depth_imbalance_1,600,94219,46676,0.15249737757850912,0.5622589767760734,0.022867207742722145,0.014318471025841812,0.499357878984069,0.011693040359922146
highest-temperature-in-karachi-on-june-7-2026,38°C,54202284958553581841385208741569248687743018696887477792396934676050045032839,depth_imbalance_1,30,68166,13752,0.045749446491641095,0.5287230948225713,0.006979370100398846,0.006280898009566425,0.7974796819528798,0.0005792281044971437
highest-temperature-in-karachi-on-june-7-2026,38°C,54202284958553581841385208741569248687743018696887477792396934676050045032839,depth_imbalance_1,120,67939,22895,0.05979049274431376,0.5321685957632671,0.007883699934340118,0.007206516665110633,0.6612549492927479,0.0007755632867885758
highest-temperature-in-karachi-on-june-7-2026,38°C,54202284958553581841385208741569248687743018696887477792396934676050045032839,depth_imbalance_1,600,67258,40910,0.10319963122496031,0.5183573698362258,0.009275511647646896,0.010525071051563136,0.3901989354426239,0.0013632521501845127
highest-temperature-in-karachi-on-june-7-2026,39°C,101822067429444599107699101700841060355613173449301209841400001129884025178383,depth_imbalance_1,30,61874,4964,0.01983457045990497,0.6081788879935536,0.0009529645578005964,0.0010341902313624677,0.9190774800400815,2.3770608416806937e-05
highest-temperature-in-karachi-on-june-7-2026,39°C,101822067429444599107699101700841060355613173449301209841400001129884025178383,depth_imbalance_1,120,61858,8298,0.03888963550638686,0.6155700168715353,0.001077427564604542,0.0012686520376175548,0.8651750784053801,6.069350335175954e-05
highest-temperature-in-karachi-on-june-7-2026,39°C,101822067429444599107699101700841060355613173449301209841400001129884025178383,depth_imbalance_1,600,61676,16824,0.027813893583983878,0.562470280551593,0.0012567896016062558,0.0016962369243309337,0.7265224722744665,0.00014850586694990908
highest-temperature-in-karachi-on-june-7-2026,40°C,23289058518826260834032421004064143666363590467116276729239431385040251564098,depth_imbalance_1,30,47368,8117,-0.018484210090403633,0.7135641246766047,0.0007932493093922654,0.0009238709677419358,0.8286395879074481,0.00015236030887863218
highest-temperature-in-karachi-on-june-7-2026,40°C,23289058518826260834032421004064143666363590467116276729239431385040251564098,depth_imbalance_1,120,47368,10661,-0.05043563679777812,0.71297251664947,0.0007956847783186426,0.000916013071895425,0.7749324438439453,0.00012717867825588313
highest-temperature-in-karachi-on-june-7-2026,40°C,23289058518826260834032421004064143666363590467116276729239431385040251564098,depth_imbalance_1,600,47290,15121,0.007841202830457177,0.5753587725679519,0.0007575862068965518,0.0012392929450241398,0.680249524212307,-0.00015659631473141622
highest-temperature-in-karachi-on-june-7-2026,41°C,113480583316704132370286050032317077217976037685704217998074044568322143929753,depth_imbalance_1,30,27376,5473,0.21387991696204298,0.6641695596564955,0.000808390646492435,0.0009303590859630036,0.8000073056691993,0.00018891735304140886
highest-temperature-in-karachi-on-june-7-2026,41°C,113480583316704132370286050032317077217976037685704217998074044568322143929753,depth_imbalance_1,120,27351,6303,0.1704623176270179,0.5995557670950341,0.0008768192643556498,0.0008664817749603805,0.7686739058900954,0.00018913646223474135
highest-temperature-in-karachi-on-june-7-2026,41°C,113480583316704132370286050032317077217976037685704217998074044568322143929753,depth_imbalance_1,600,27231,7742,0.16078951701419303,0.5909325755618703,0.0007153005464480876,0.0012706030944111147,0.714259483676692,-0.00011437844895344634
highest-temperature-in-karachi-on-june-7-2026,42°C or higher,34910602449813285062592032611039705733320771956201845666812910033420894929635,depth_imbalance_1,30,40895,979,0.16109328857941949,0.8621041879468846,0.0007144549763033176,0.0005962962962962964,0.9760606431104047,6.842841026256976e-05
highest-temperature-in-karachi-on-june-7-2026,42°C or higher,34910602449813285062592032611039705733320771956201845666812910033420894929635,depth_imbalance_1,120,40894,1654,0.14630549612299165,0.8047158403869408,0.0007366641622839972,0.0005897832817337463,0.9595539687973786,9.062881265380784e-05
highest-temperature-in-karachi-on-june-7-2026,42°C or higher,34910602449813285062592032611039705733320771956201845666812910033420894929635,depth_imbalance_1,600,40723,3457,0.23895609588403352,0.8258605727509402,0.0007942206654991246,0.0007441860465116281,0.9151093976376986,0.000146224949086177
highest-temperature-in-taipei-on-june-6-2026,22°C or below,54999054938743117246484898455233755465143197438692096071696857314097528535660,depth_imbalance_1,30,3889,761,0.29293623012380776,0.7306176084099869,0.0007266187050359713,0.0006341463414634147,0.804062741064541,0.00041271960090046267
highest-temperature-in-taipei-on-june-6-2026,22°C or below,54999054938743117246484898455233755465143197438692096071696857314097528535660,depth_imbalance_1,120,3880,983,0.31433934891610954,0.7487283825025433,0.0006861413043478263,0.0006923076923076925,0.7463917525773196,0.0004665471328861186
highest-temperature-in-taipei-on-june-6-2026,22°C or below,54999054938743117246484898455233755465143197438692096071696857314097528535660,depth_imbalance_1,600,3797,1467,0.28001352819808395,0.6182685753237901,0.0006990077177508272,0.0008196428571428572,0.6133789834079536,0.00041051821853188385
highest-temperature-in-taipei-on-june-6-2026,23°C,78236122063209257559772220811340137795581923469850137710829032847717140404199,depth_imbalance_1,30,3394,1270,0.28520258382379315,0.525984251968504,0.0008607784431137724,0.0011569767441860467,0.6258102533883324,0.0004469823604451677
highest-temperature-in-taipei-on-june-6-2026,23°C,78236122063209257559772220811340137795581923469850137710829032847717140404199,depth_imbalance_1,120,3394,1787,0.11496325778176329,0.5209848908785675,0.0010966702470461868,0.0009304906542056075,0.4734826163818503,0.0006393623806800685
highest-temperature-in-taipei-on-june-6-2026,23°C,78236122063209257559772220811340137795581923469850137710829032847717140404199,depth_imbalance_1,600,3393,1893,0.19434598382290774,0.6703645007923931,0.0012052797478329393,0.000919871794871795,0.4420866489832007,0.0016773852989046757
highest-temperature-in-taipei-on-june-6-2026,24°C,72074912433299590135824187759113572175633256763080705492178695159211232519669,depth_imbalance_1,30,9381,2434,0.21518994526574806,0.7719802793755136,0.0011668440659925487,0.0007765765765765767,0.737981025477028,0.00039362660460926343
highest-temperature-in-taipei-on-june-6-2026,24°C,72074912433299590135824187759113572175633256763080705492178695159211232519669,depth_imbalance_1,120,9185,3080,0.2455436979863445,0.7506493506493507,0.0011118079584775083,0.0008404947916666666,0.6616222101252042,0.0004520064638221727
highest-temperature-in-taipei-on-june-6-2026,24°C,72074912433299590135824187759113572175633256763080705492178695159211232519669,depth_imbalance_1,600,8991,4265,0.2882175954470673,0.7289566236811255,0.0012026375040205851,0.0008551038062283737,0.521632743854966,0.0008290859405445194
highest-temperature-in-taipei-on-june-6-2026,25°C,4740801738928260136798782308612115453151889289245666492898918589727513408995,depth_imbalance_1,30,11959,3399,0.10660041092593833,0.7787584583701088,0.0009174537211938042,0.0012878989361702127,0.7157789112802074,9.113944679351658e-05
highest-temperature-in-taipei-on-june-6-2026,25°C,4740801738928260136798782308612115453151889289245666492898918589727513408995,depth_imbalance_1,120,11860,4719,0.17946740976082806,0.7664759482941301,0.0008874758086812275,0.0011370235934664247,0.6021079258010118,0.0003505534959874646
highest-temperature-in-taipei-on-june-6-2026,25°C,4740801738928260136798782308612115453151889289245666492898918589727513408995,depth_imbalance_1,600,11814,6571,0.30030366618868687,0.7352001217470705,0.0009495963568619334,0.0010620689655172415,0.4437954968681226,0.0006159477331607562
highest-temperature-in-taipei-on-june-6-2026,26°C,75851538148524034052595184426148612498362264085103395186889189365484948361072,depth_imbalance_1,30,36486,7867,0.106896630046346,0.5859921189780094,0.003285574837310195,0.0038171630334663804,0.7813956037932358,0.00022461078942691824
highest-temperature-in-taipei-on-june-6-2026,26°C,75851538148524034052595184426148612498362264085103395186889189365484948361072,depth_imbalance_1,120,36052,11088,0.15216405489002802,0.5444624819624819,0.003475981447738944,0.004919124925757276,0.6891711971596582,-0.00011651869174609676
highest-temperature-in-taipei-on-june-6-2026,26°C,75851538148524034052595184426148612498362264085103395186889189365484948361072,depth_imbalance_1,600,35840,15141,0.1735323780472417,0.5216300112277921,0.005269688528741454,0.006021676101063096,0.5723772321428572,0.0011206035052073082
highest-temperature-in-taipei-on-june-6-2026,27°C,108305536649146913769269579007838217146495831031243957975399085739066555577871,depth_imbalance_1,30,107690,64890,0.04191373786084497,0.5319463707813222,0.01840917782026769,0.014981545502436454,0.38868975763766367,0.0019895685372018036
highest-temperature-in-taipei-on-june-6-2026,27°C,108305536649146913769269579007838217146495831031243957975399085739066555577871,depth_imbalance_1,120,107503,79521,0.057715367676544393,0.5392537820198439,0.0320776899398349,0.025712560386473432,0.2504302205519846,0.0059687199597122645
highest-temperature-in-taipei-on-june-6-2026,27°C,108305536649146913769269579007838217146495831031243957975399085739066555577871,depth_imbalance_1,600,106652,92713,-0.019963946976654486,0.5069299882432884,0.05850080852784103,0.04747517171982325,0.12051344559876984,0.006442947216238293
highest-temperature-in-taipei-on-june-6-2026,28°C,111794287785765544213190436076863215637795904065874907228003685288049020854216,depth_imbalance_1,30,105473,55738,0.034986000142652476,0.5196454842297894,0.02302434056069604,0.025138772689923056,0.46591070700558435,0.002594198110908661
highest-temperature-in-taipei-on-june-6-2026,28°C,111794287785765544213190436076863215637795904065874907228003685288049020854216,depth_imbalance_1,120,105072,74608,0.10497018416638532,0.5500616555865323,0.03563548088403714,0.036231403973904494,0.2826918684330745,0.010085870410886568
highest-temperature-in-taipei-on-june-6-2026,28°C,111794287785765544213190436076863215637795904065874907228003685288049020854216,depth_imbalance_1,600,102971,88836,0.14169150952879808,0.5347043991174749,0.06863643923285825,0.056185327204548205,0.13028911052626468,0.04092905086416181
highest-temperature-in-taipei-on-june-6-2026,29°C,93788305863645035203746048102907653023078607906246665497539530973843664344515,depth_imbalance_1,30,113671,58699,0.06527662876228559,0.5433823404146578,0.022589493980436418,0.018431015184867363,0.48072947365642954,0.004968261773953804
highest-temperature-in-taipei-on-june-6-2026,29°C,93788305863645035203746048102907653023078607906246665497539530973843664344515,depth_imbalance_1,120,113588,80594,0.11922037457797059,0.5566667493858104,0.03198441957917261,0.025530758466274842,0.2872134380392295,0.01441569270143972
highest-temperature-in-taipei-on-june-6-2026,29°C,93788305863645035203746048102907653023078607906246665497539530973843664344515,depth_imbalance_1,600,113451,98718,0.18345855681738135,0.557081788528941,0.0582704931447067,0.043589264477175,0.12589576116561335,0.047484753246876926
highest-temperature-in-taipei-on-june-6-2026,30°C,71113984223354692295230246896304898388688685828540345340222810140400083992122,depth_imbalance_1,30,129530,67662,0.0935579647406334,0.5347905766900181,0.010883902169407215,0.009123105759761099,0.47345016598471396,0.0034379165178387693
highest-temperature-in-taipei-on-june-6-2026,30°C,71113984223354692295230246896304898388688685828540345340222810140400083992122,depth_imbalance_1,120,129376,93390,0.10032251217930847,0.5331620087803833,0.014452552618894606,0.014384948850864724,0.273366002968093,0.005491584447702459
highest-temperature-in-taipei-on-june-6-2026,30°C,71113984223354692295230246896304898388688685828540345340222810140400083992122,depth_imbalance_1,600,129396,116011,0.03013406462164745,0.49584953150994304,0.02121841318406231,0.02334782088327321,0.09829515595536184,0.004996108631165532
highest-temperature-in-taipei-on-june-6-2026,31°C,113803814692346982278949782177201141819883058896402266640724130930501620026402,depth_imbalance_1,30,86954,24601,0.09239254924299069,0.5295313198650461,0.008086858064020881,0.007231812683601177,0.715102237964901,0.00160931180294891
highest-temperature-in-taipei-on-june-6-2026,31°C,113803814692346982278949782177201141819883058896402266640724130930501620026402,depth_imbalance_1,120,86549,42090,0.16050410807113075,0.5473033974815871,0.009745528737628063,0.008104020153248664,0.5118372251556922,0.004927086957460231
highest-temperature-in-taipei-on-june-6-2026,31°C,113803814692346982278949782177201141819883058896402266640724130930501620026402,depth_imbalance_1,600,85387,65649,0.22242808422033797,0.5631464302578867,0.011349012713010552,0.00985264479235678,0.22885216719172707,0.008398239439472991
highest-temperature-in-taipei-on-june-6-2026,32°C or higher,36189897392102989205106096079709139565568686303668656729723378596399109629497,depth_imbalance_1,30,62057,8669,0.08206995135019715,0.5665013265659246,0.0065238240684178375,0.007437067589143162,0.860144705673816,0.0005923033134012058
highest-temperature-in-taipei-on-june-6-2026,32°C or higher,36189897392102989205106096079709139565568686303668656729723378596399109629497,depth_imbalance_1,120,61719,20006,0.15973398484458748,0.576776966909927,0.005775197157465985,0.0061861344041573155,0.6756914402372041,0.0012670366197289292
highest-temperature-in-taipei-on-june-6-2026,32°C or higher,36189897392102989205106096079709139565568686303668656729723378596399109629497,depth_imbalance_1,600,60331,36573,0.17829698458417195,0.5887950127142975,0.00916290517321445,0.008252144424496309,0.39362848286950325,0.002942577421975617
highest-temperature-in-shenzhen-on-june-6-2026,30°C or below,13110983700564449850739897220360598430964917209585079794339791261119692323814,depth_imbalance_1,30,63942,25146,0.029975711882360333,0.49832975423526604,0.009572859308913894,0.00893095521204915,0.6009977792374339,0.0005041094336329466
highest-temperature-in-shenzhen-on-june-6-2026,30°C or below,13110983700564449850739897220360598430964917209585079794339791261119692323814,depth_imbalance_1,120,63797,35460,0.10025041636148033,0.522165820642978,0.011033673579606829,0.013850566572237962,0.437152217188896,0.0010467995168165702
highest-temperature-in-shenzhen-on-june-6-2026,30°C or below,13110983700564449850739897220360598430964917209585079794339791261119692323814,depth_imbalance_1,600,63104,43570,0.20665835631077611,0.5725499196694973,0.020618235388439037,0.021227448453608248,0.29958481237322515,0.01179207030206148
highest-temperature-in-shenzhen-on-june-6-2026,31°C,15185359108826396906688505532378914553507164952520586275356963583626887278130,depth_imbalance_1,30,138173,78857,0.0768755143181851,0.5194085496531696,0.011382907297541446,0.012236344925853609,0.4166588262540438,0.0006810049798347274
highest-temperature-in-shenzhen-on-june-6-2026,31°C,15185359108826396906688505532378914553507164952520586275356963583626887278130,depth_imbalance_1,120,136892,95475,0.05538725091597584,0.5256768787640743,0.022093675905078804,0.02203166541536016,0.29014113315606466,0.0013362695412544108
highest-temperature-in-shenzhen-on-june-6-2026,31°C,15185359108826396906688505532378914553507164952520586275356963583626887278130,depth_imbalance_1,600,137803,117890,0.04442375265280929,0.4969208584273475,0.03287208528216858,0.031667481621366435,0.12170272055035086,0.0032467544478413544
highest-temperature-in-shenzhen-on-june-6-2026,32°C,56269580944473117630968630295073798494599865721189151920421039226477710587745,depth_imbalance_1,30,148587,74271,0.07545285100153948,0.527015928155,0.006577972510346942,0.006243972216687068,0.4912542820031362,0.0008281359049165268
