event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,activity_bucket,high,11,1.0,0.8372373237157723,0.24934165780289916,0.6260869565217392,-0.00431240981240981,-0.02005048489275478
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,activity_bucket,low,11,0.9857672922209292,0.8527585174648443,0.13115049058530834,0.6565593512263747,0.0006530559165953497,-0.01857958699487216
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,activity_bucket,medium,11,0.9985931343735586,0.8113000909484621,0.09659060401560131,0.6672259901733918,-0.0005021354895425115,-0.021238240130755117
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,lifecycle_bucket,early,11,0.9967530796549496,0.8187667871089078,0.09863100045893711,0.669734720662865,-0.00012659487453767562,-0.020830199540246126
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,overall,all,11,0.9967530796549496,0.8187667871089078,0.09863100045893711,0.669734720662865,-0.00012659487453767562,-0.020830199540246126
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,price_bucket,"[0,0.04)",5,0.9954758296879884,0.9583794998763493,0.18141392242922144,0.8338058089508543,0.000413936581469367,-0.003348152852900274
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,price_bucket,"[0.04,0.20)",4,0.9975569296753128,0.7682239623708298,-0.012924714810512735,0.5158256756186006,-0.005171126502068746,-0.026005473931220137
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,price_bucket,"[0.20,0.80]",3,0.9983900273024942,0.5929471830470249,0.2200430044686195,0.5501919518938142,0.009193860097853019,-0.04617163204269947
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,spread_bucket,medium,11,0.9979373759712467,0.8455076470830737,0.09002050897852144,0.5889673049965201,0.0010506567728026024,-0.01751540247358353
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,spread_bucket,tight,11,0.9925394764201826,0.8887643152641455,0.12160919149915708,0.5775948663806959,0.003492145677440047,-0.008167440150414372
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,microprice_minus_mid,30,spread_bucket,wide,11,0.9997952497952499,0.7223594081023574,0.2340839128282422,0.6317062243213963,0.0038845298434130996,-0.0367730790634194
