event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,30,price_bucket,"[0.04,0.20)",9,0.991394850416395,0.4437190631838209,0.1828424369531051,0.33860959472964636,0.01841945772356361,-0.09600152533876728
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,30,price_bucket,"[0.20,0.80]",6,0.9977485959292136,0.24893321290208417,0.27450507861587414,0.4303591470258137,-0.001666074477403448,-0.32870378882753376
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,60,price_bucket,"[0,0.04)",6,0.9940484829473024,0.7888629635515482,0.0808845477781428,0.5922573522679455,-4.7896202057497683e-05,-0.006817485473002456
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,60,price_bucket,"[0.04,0.20)",9,0.9910387250602695,0.35822748771871216,0.17533840506626142,0.32640294980239454,0.002729540855738669,-0.09956475895837152
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,60,price_bucket,"[0.20,0.80]",6,0.9968166923434328,0.21718797714086288,0.4341712649761905,0.4152781131771714,0.005323427907884487,-0.33985175887911184
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,120,price_bucket,"[0,0.04)",6,0.9832015398671908,0.7329853221917211,0.035140521630300146,0.5146854036512712,-0.0026407080679436462,-0.007220498797311784
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,120,price_bucket,"[0.04,0.20)",9,0.9778346114354769,0.2832450058538017,0.18639600445777915,0.3459984583955987,0.002096228760092294,-0.09915290054595426
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,120,price_bucket,"[0.20,0.80]",6,0.9895098183063116,0.17369575408882335,0.21448940755968668,0.42043990630947153,-0.010051734453852726,-0.34829980184381454
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,300,price_bucket,"[0,0.04)",6,0.9777031291336223,0.5683674820639696,0.23011298177601747,0.6123437717172892,-0.002428937725815468,-0.0074373278409895225
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,300,price_bucket,"[0.04,0.20)",9,0.959158143084021,0.18683731896934996,0.1710419741359923,0.30821849626424436,0.003650889310556398,-0.10035674969404035
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,300,price_bucket,"[0.20,0.80]",6,0.985099731820442,0.09753350411410155,0.15742700459248865,0.3935594186377886,-0.01606193913862815,-0.3489509928112288
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,600,price_bucket,"[0,0.04)",6,0.7652787282874017,0.6394233006628953,0.21031431710990872,0.6622677667956961,-0.0026811485575592093,-0.003068766306315587
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,600,price_bucket,"[0.04,0.20)",9,0.9241347597609406,0.14222523264788173,0.18085454499082754,0.32784724304507834,0.004256581594816184,-0.10097566395762847
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,600,price_bucket,"[0.20,0.80]",6,0.9533241223029206,0.056408340167367704,0.14702909903351238,0.38918495297805644,-0.015600584109637028,-0.3471274133426265
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,900,price_bucket,"[0,0.04)",6,0.723219191274114,0.591435293582128,0.1642357631458723,0.7180204259124727,-0.0036930470037727916,-0.0033275396431084537
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,900,price_bucket,"[0.04,0.20)",9,0.9001510408237391,0.10735433819282358,0.12154973484220655,0.3724776664274791,0.003968237614551688,-0.09431847040384972
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,900,price_bucket,"[0.20,0.80]",6,0.9328222434157435,0.042712011873688525,0.1530491716281297,0.3929858368729842,-0.014857647288608982,-0.3484466633814351
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,30,price_bucket,"[0,0.04)",7,0.9922886233361833,0.9728344873775914,0.025128305471383217,0.7249589490968801,-1.4636424093732585e-05,-0.00348395905499337
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,30,price_bucket,"[0.04,0.20)",5,0.999089874857793,0.8109010885497021,-0.016438494349673954,0.4984317080125463,-0.002851731337354575,-0.06346188803067122
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,30,price_bucket,"[0.20,0.80]",3,0.9947197135327035,0.7121983603540155,0.037488894001584415,0.5385080178957423,0.003726072967735885,-0.08131756989698045
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,60,price_bucket,"[0,0.04)",7,0.9642206350968868,0.9516489433896049,-0.0037549827274685143,0.6326839265651814,-3.2119180723190904e-05,-0.003492545123902073
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,60,price_bucket,"[0.04,0.20)",5,0.9959044368600682,0.7170567589684664,-0.044596936864723206,0.4744001831501832,-0.006522114568191108,-0.05715602661413557
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,60,price_bucket,"[0.20,0.80]",3,0.9809962850388382,0.6181286567343123,0.10950436631067954,0.5872441249439272,0.006572610160263494,-0.08089831297454801
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,120,price_bucket,"[0,0.04)",7,0.9490793219293593,0.9310973754676751,-0.007553058133674739,0.6337748467084429,-6.853338057772521e-05,-0.0034833641735400544
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,120,price_bucket,"[0.04,0.20)",5,0.9945392491467576,0.5265885977379517,-0.16969453996475656,0.5033665855135154,-0.028931120388673636,-0.04280976701151763
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,120,price_bucket,"[0.20,0.80]",3,0.9747028273456045,0.5282644237035762,0.16094603122522128,0.6318087411955933,0.008189396888143016,-0.08049857389401073
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,300,price_bucket,"[0,0.04)",7,0.9240467897352685,0.893770232280682,0.07060850830077955,0.6943371461497081,0.00033071297941995116,-0.003308032196662424
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,300,price_bucket,"[0.04,0.20)",5,0.9927189988623436,0.33907828894726283,-0.04914324384199345,0.5449372508523224,-0.009564379891037537,-0.045573966201666115
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,300,price_bucket,"[0.20,0.80]",3,0.961998241897458,0.423452368636104,0.19087254794286104,0.6896178734771731,0.010429890808536709,-0.07821350217565644
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,600,price_bucket,"[0,0.04)",7,0.8726645920402171,0.827648391302748,0.013374076391122269,0.6696253306227731,-0.00130901824483673,-0.003304111755289559
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,600,price_bucket,"[0.04,0.20)",5,0.98839590443686,0.16930364929680233,0.18800474772393624,0.5784475202030085,-0.01292300684310944,-0.04650659888473537
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,600,price_bucket,"[0.20,0.80]",3,0.9270200485094101,0.31825507994560726,0.3626735058384394,0.7816941673066712,0.022076560782565455,-0.07453108899340304
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,900,price_bucket,"[0,0.04)",7,0.7214989434612067,0.811919880339509,0.00903715562406746,0.5799656002146262,-0.001506384434686205,-0.0033031264846214645
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,900,price_bucket,"[0.04,0.20)",5,0.9772468714448237,0.09720489440512083,-0.030144182935980823,0.5748307882714814,-0.018784171192947237,-0.04856327062396898
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,depth_imbalance_1,900,price_bucket,"[0.20,0.80]",3,0.8634421805642409,0.30456115124390254,0.3582595602734167,0.7815294133078864,0.028298655774947584,-0.07313121265559226
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,30,price_bucket,"[0,0.04)",7,0.9922886233361833,0.9728344873775914,0.11529761577342665,0.7249589490968801,9.564022436471054e-05,-0.00348395905499337
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,30,price_bucket,"[0.04,0.20)",5,0.999089874857793,0.8109010885497021,0.02317808567909551,0.4968160045083122,-0.0028282331989357935,-0.0634509211622094
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,30,price_bucket,"[0.20,0.80]",3,0.9947197135327035,0.7121983603540155,0.022803084533004694,0.5385080178957423,0.0011296823338963506,-0.0809547942937879
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,60,price_bucket,"[0,0.04)",7,0.9642206350968868,0.9516489433896049,0.12332722992233398,0.6326839265651814,0.00011386654268007484,-0.003492545123902073
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,60,price_bucket,"[0.04,0.20)",5,0.9959044368600682,0.7170567589684664,-0.004847924520328351,0.4730725767464346,-0.007135730873457974,-0.0571449632140395
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,60,price_bucket,"[0.20,0.80]",3,0.9809962850388382,0.6181286567343123,0.10276363450322833,0.5872441249439272,0.0030941302509923502,-0.08063607446841554
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,120,price_bucket,"[0,0.04)",7,0.9490793219293593,0.9310973754676751,0.17821994078603606,0.6337748467084429,0.0002048556370845023,-0.0034833641735400544
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,120,price_bucket,"[0.04,0.20)",5,0.9945392491467576,0.5265885977379517,-0.11345669415739348,0.5021031725678594,-0.028673980460696868,-0.04279776502832927
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,120,price_bucket,"[0.20,0.80]",3,0.9747028273456045,0.5282644237035762,0.1249060488498676,0.6318087411955933,0.0017868095379118063,-0.08023276849744491
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,300,price_bucket,"[0,0.04)",7,0.9240467897352685,0.893770232280682,0.23534729708674149,0.6943371461497081,0.0011604974373977852,-0.003308032196662424
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,300,price_bucket,"[0.04,0.20)",5,0.9927189988623436,0.33907828894726283,0.00979190912779258,0.5437776790019286,-0.010879832615271751,-0.04555820617027117
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,300,price_bucket,"[0.20,0.80]",3,0.961998241897458,0.423452368636104,0.14425988939693976,0.6896178734771731,0.0024524877379215313,-0.07799960028255681
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,600,price_bucket,"[0,0.04)",7,0.8726645920402171,0.827648391302748,0.2317639518359107,0.6696253306227731,-0.0001319216097570396,-0.003304111755289559
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,600,price_bucket,"[0.04,0.20)",5,0.98839590443686,0.16930364929680233,0.302813633534245,0.5774163976349799,-0.006954058034995459,-0.04649178103658419
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,600,price_bucket,"[0.20,0.80]",3,0.9270200485094101,0.31825507994560726,0.2234127143438307,0.7816941673066712,0.0049957364941307135,-0.07448840855213748
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,900,price_bucket,"[0,0.04)",7,0.7214989434612067,0.811919880339509,0.2563293064481045,0.5799656002146262,-1.6927856148889202e-05,-0.0033031264846214645
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,900,price_bucket,"[0.04,0.20)",5,0.9772468714448237,0.09720489440512083,0.06251363244321746,0.5739217064561186,-0.011146363840965541,-0.04854871255194473
highest-temperature-in-mexico-city-on-june-12-2026,Mexico City,degraded,microprice_minus_mid,900,price_bucket,"[0.20,0.80]",3,0.8634421805642409,0.30456115124390254,0.240411033254363,0.7815294133078864,0.016101813635132578,-0.07313121265559226
highest-temperature-in-seattle-on-june-5-2026,Seattle,clean,depth_imbalance_1,30,price_bucket,"(0.96,1]",1,0.9974506704736654,0.9396820528548792,0.03599068355133758,0.45879354290569246,9.563171152061285e-05,-0.0026449260529144056
highest-temperature-in-seattle-on-june-5-2026,Seattle,clean,depth_imbalance_1,30,price_bucket,"[0,0.04)",6,0.9960410937578766,0.9700357468393563,0.08441558700357087,0.5709006956543,2.7406101837588728e-05,-0.0012345029565229548
