event_slug,city,event_date,cohort,sample_activity,token_id,factor,horizon_seconds,lifecycle_bucket,rows,valid_rows,coverage,zero_rate,ic,crossing_markout
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,600,6-24h,33551,33551,1.0,0.4079461118893625,-0.1437161292104607,-0.007361248168416
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,900,all,55937,55891,0.9991776462806372,0.2409511370345851,-0.1968845883863201,-0.0064941912017516
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,900,<1h,324,278,0.8580246913580247,0.7122302158273381,-0.6872032256206254,-0.0015035971223021
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,900,1-6h,22062,22062,1.0,0.0960928292992475,0.0792341682914868,-0.0046700863429579
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,900,6-24h,33551,33551,1.0,0.3323000804745015,-0.286759213455274,-0.0077107293442181
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,22394027680532528836110218429073651943854919776913403058361348132996048783175,depth_imbalance_1,30,all,32406,32398,0.9997531321360242,0.8402987838755479,0.1587110639746239,-0.0047981681234889
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,22394027680532528836110218429073651943854919776913403058361348132996048783175,depth_imbalance_1,30,1-6h,11295,11287,0.9992917220008852,0.8648002126340038,0.184635983784047,-0.0023587755825285
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,22394027680532528836110218429073651943854919776913403058361348132996048783175,depth_imbalance_1,30,6-24h,21111,21111,1.0,0.8271990905215291,0.1212972832377196,-0.0061108462455303
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,22394027680532528836110218429073651943854919776913403058361348132996048783175,depth_imbalance_1,60,all,32406,32398,0.9997531321360242,0.8147416507191801,0.1704977322249888,-0.0048585022627239
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,22394027680532528836110218429073651943854919776913403058361348132996048783175,depth_imbalance_1,60,1-6h,11295,11287,0.9992917220008852,0.8462833348099583,0.1804075224324068,-0.0023319748383095
