event_slug,event_title,event_start,event_end,market_index,market_label,condition_id,asset_id,token_side,factor,factor_family,label_name,label_mode,horizon_value,count,raw_spearman,progress_neutral_spearman,nonzero_direction_hit,quantile_monotonicity_spearman,bottom_quantile_mean_return,top_quantile_mean_return,top_minus_bottom_mean_return,zero_return_share,positive_return_share,median_label_elapsed_seconds,p90_label_elapsed_seconds,source_time_inversion_count,source_delay_over_threshold_count
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,microprice_minus_mid,book,wall_300s,wall_clock_seconds,300,123569,0.0823767764936171,0.04708692710923826,0.5489382879893829,0.3,-0.0004715941263070477,-6.60330782522834e-05,0.0004055610480547643,0.6585227686555689,0.14624218048215976,302.298,312.08779999999996,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,ofi_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,123569,0.09777621916969799,0.2535766935030713,0.5288415963598445,,-0.0001675465512969563,0.00016746283076592776,0.0003350093820628841,0.6585227686555689,0.14624218048215976,302.298,312.08779999999996,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,trade_pressure_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,123569,0.043132631620343656,0.37183343719876677,0.43214996682149964,,-0.00011731705538768138,0.00014999999999999934,0.0002673170553876807,0.6585227686555689,0.14624218048215976,302.298,312.08779999999996,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_1,book,wall_900s,wall_clock_seconds,900,123138,0.03098320340742333,0.07256382965697808,0.5267934174788305,0.09999999999999999,-0.001549988334111059,-0.0001891355731892622,0.001360852760921797,0.49170848966200525,0.21903068102454157,902.66,913.648,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_3,book,wall_900s,wall_clock_seconds,900,123138,0.04563118755611853,0.06970830599823843,0.5533791340469724,0.49999999999999994,-0.0013864950894763401,-0.00015591487239171998,0.0012305802170846202,0.49170848966200525,0.21903068102454157,902.66,913.648,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_5,book,wall_900s,wall_clock_seconds,900,123138,0.041622160591319346,0.012488735805141041,0.4843745007189647,0.19999999999999998,-0.001887857258194736,-0.00017449483423924314,0.0017133624239554928,0.49170848966200525,0.21903068102454157,902.66,913.648,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,microprice_minus_mid,book,wall_900s,wall_clock_seconds,900,123138,0.060138529321576234,0.09327164094422608,0.5475954625339511,0.3,-0.0016198521242769032,-0.0003394635069530158,0.0012803886173238875,0.49170848966200525,0.21903068102454157,902.66,913.648,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,ofi_30s,flow_clock_sensitive,wall_900s,wall_clock_seconds,900,123138,0.05156597770436594,-0.06589223892046527,0.5175746924428822,,-0.0002774561780579835,-0.0011154012897631822,-0.0008379451117051988,0.49170848966200525,0.21903068102454157,902.66,913.648,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,trade_pressure_30s,flow_clock_sensitive,wall_900s,wall_clock_seconds,900,123138,0.0350370644050863,-0.18173222289977575,0.4330084678063588,,-0.00040361196019771074,0.00014999999999999934,0.00055361196019771,0.49170848966200525,0.21903068102454157,902.66,913.648,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_1,book,valid_obs_10,valid_observation_steps,10,123596,0.021299421304691906,0.020030649321657514,0.5381474480151228,0.6,-4.9156174658451644e-05,-6.73223028870504e-06,4.2423944369746604e-05,0.8929981552801062,0.051085795656817375,15.2095,46.206,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_3,book,valid_obs_10,valid_observation_steps,10,123596,0.06258258523149814,0.06159080916286108,0.555765595463138,0.8999999999999998,-4.342270872268201e-05,4.767503141849436e-05,9.109774014117637e-05,0.8929981552801062,0.051085795656817375,15.2095,46.206,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_5,book,valid_obs_10,valid_observation_steps,10,123596,0.024100688417659787,0.03348662966541272,0.5189413988657845,0.9999999999999999,-5.025481313703283e-05,1.5269075971951375e-05,6.552388910898421e-05,0.8929981552801062,0.051085795656817375,15.2095,46.206,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,microprice_minus_mid,book,valid_obs_10,valid_observation_steps,10,123596,0.017469393866936935,0.023222133183017343,0.5166729678638942,0.09999999999999999,-4.429067048797044e-05,-3.702789434707478e-05,7.262776140895659e-06,0.8929981552801062,0.051085795656817375,15.2095,46.206,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,ofi_30s,flow_clock_sensitive,valid_obs_10,valid_observation_steps,10,123596,0.08716117318171475,0.37303631248509667,0.5401890359168242,,-1.7910732148811507e-05,2.57098384413075e-05,4.362057059011901e-05,0.8929981552801062,0.051085795656817375,15.2095,46.206,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_10,valid_observation_steps,10,123596,0.020356256374584332,0.7560673586394626,0.4824196597353497,,-1.1302706818071369e-05,-4.230769230769235e-05,-3.100498548962098e-05,0.8929981552801062,0.051085795656817375,15.2095,46.206,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_1,book,valid_obs_50,valid_observation_steps,50,123511,0.04845682974801562,0.02146216534623639,0.5567667545551139,0.7,-0.00019738155570913002,-6.573949012324834e-05,0.00013164206558588168,0.7942612398895645,0.09457457230530074,92.582,203.198,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_3,book,valid_obs_50,valid_observation_steps,50,123511,0.10235043322129866,0.09963824983054503,0.5950179056314194,0.8999999999999998,-0.0002331062983087166,4.122917257874896e-05,0.0002743354708874656,0.7942612398895645,0.09457457230530074,92.582,203.198,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_5,book,valid_obs_50,valid_observation_steps,50,123511,0.04172219072266801,0.04334304647347871,0.5299279839439612,0.9999999999999999,-0.000290826836854223,9.999585079457293e-06,0.0003008264219336803,0.7942612398895645,0.09457457230530074,92.582,203.198,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,microprice_minus_mid,book,valid_obs_50,valid_observation_steps,50,123511,0.048291665740100874,0.04279192748053279,0.5284719216087521,0.0,-0.00022031173154768663,-8.22430675553361e-05,0.00013806866399235053,0.7942612398895645,0.09457457230530074,92.582,203.198,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,ofi_30s,flow_clock_sensitive,valid_obs_50,valid_observation_steps,50,123511,0.0916762492969049,0.3142423133640339,0.5335091102278541,,-6.473588863463006e-05,-5.9524448499812106e-05,5.21144013481795e-06,0.7942612398895645,0.09457457230530074,92.582,203.198,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_50,valid_observation_steps,50,123511,0.030699777121629607,0.5716179807232123,0.4629884695604266,,-6.417519715353254e-05,0.00014999999999999934,0.00021417519715353188,0.7942612398895645,0.09457457230530074,92.582,203.198,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_1,book,valid_obs_200,valid_observation_steps,200,123215,0.03710727279633374,0.0825428958902361,0.5401384529389002,0.3,-0.0006587252355290196,-0.00018160138443356404,0.0004771238510954555,0.6224972608854441,0.1669439597451609,388.542,776.503,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_3,book,valid_obs_200,valid_observation_steps,200,123215,0.0715653695981237,0.0881200062284102,0.5725802984047813,0.7999999999999999,-0.0007478326495858812,-4.9422229611771506e-05,0.0006984104199741097,0.6224972608854441,0.1669439597451609,388.542,776.503,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,depth_imbalance_5,book,valid_obs_200,valid_observation_steps,200,123215,0.014089555057918745,0.0154060844368339,0.4998710065786645,0.7,-0.0010115448606095037,-8.655242521057216e-05,0.0009249924353989315,0.6224972608854441,0.1669439597451609,388.542,776.503,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,microprice_minus_mid,book,valid_obs_200,valid_observation_steps,200,123215,0.05023368752597086,0.07257098742834275,0.520079975921228,0.3,-0.0007310733384262797,-0.00019918950053484733,0.0005318838378914324,0.6224972608854441,0.1669439597451609,388.542,776.503,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,ofi_30s,flow_clock_sensitive,valid_obs_200,valid_observation_steps,200,123215,0.0980787392007183,-0.09062724536742127,0.5363976437201703,,-0.00021489686783804433,-0.00027656123276561227,-6.166436492756794e-05,0.6224972608854441,0.1669439597451609,388.542,776.503,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,2,25°C,0x1637fef417faa8e8123e6932708157b1347d8325263f33ca81ba04629ba4ecb3,56788830322716258264964226087573396454736855011978630420131480404812475321234,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_200,valid_observation_steps,200,123215,0.051524013652802236,-0.32740488390137334,0.4464032334350948,,-0.00022454807653247757,0.00014999999999999934,0.0003745480765324769,0.6224972608854441,0.1669439597451609,388.542,776.503,25323,56270
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_1,book,wall_60s,wall_clock_seconds,60,212225,0.10868872922700473,0.09414933284748897,0.6010492261956807,0.9999999999999999,-0.0006532022947427818,0.0005761105347543148,0.0012293128294970966,0.7305454117092708,0.13028154081752857,60.933,66.76,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_3,book,wall_60s,wall_clock_seconds,60,212225,0.055146296476528904,0.0343087895071072,0.5436215790854245,0.9999999999999999,-0.00046755608748709276,0.0001988901456242046,0.0006664462331112974,0.7305454117092708,0.13028154081752857,60.933,66.76,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_5,book,wall_60s,wall_clock_seconds,60,212225,0.029139882108147417,-0.0013624320444211586,0.5128267902421964,0.8999999999999998,-0.00016893117008500705,0.0001417783851282896,0.0003107095552132966,0.7305454117092708,0.13028154081752857,60.933,66.76,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,microprice_minus_mid,book,wall_60s,wall_clock_seconds,60,212225,0.09878756530765757,0.08814500762846626,0.5872344146192183,0.9999999999999999,-0.0005757243816254418,0.0003768230332445868,0.0009525474148700285,0.7305454117092708,0.13028154081752857,60.933,66.76,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,ofi_30s,flow_clock_sensitive,wall_60s,wall_clock_seconds,60,212225,0.07653646405063481,-0.0691988241549256,0.5347031564221387,0.39999999999999997,-0.0006171398280127224,-2.0628708181682143e-05,0.0005965111198310403,0.7305454117092708,0.13028154081752857,60.933,66.76,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,trade_pressure_30s,flow_clock_sensitive,wall_60s,wall_clock_seconds,60,212225,0.05282442984866313,0.45638669147662303,0.529037334965463,,-9.888860271070142e-05,0.000763880272952854,0.0008627688756635554,0.7305454117092708,0.13028154081752857,60.933,66.76,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_1,book,wall_300s,wall_clock_seconds,300,211106,0.1766484671449266,0.1806114648517669,0.587589294218497,0.6,-0.0023354358744606092,0.002172165510054238,0.004507601384514847,0.5026669066724774,0.25764781673661574,301.095,308.00350000000003,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_3,book,wall_300s,wall_clock_seconds,300,211106,0.06919319938673113,0.04883233823227452,0.52410705781503,0.7,-0.0016515689757252811,0.0009430393351006663,0.0025946083108259474,0.5026669066724774,0.25764781673661574,301.095,308.00350000000003,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_5,book,wall_300s,wall_clock_seconds,300,211106,0.04457912622455353,0.02487407417726868,0.5204453884766685,0.7,-5.4799062211381285e-05,0.0003969724249028709,0.0004517714871142522,0.5026669066724774,0.25764781673661574,301.095,308.00350000000003,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,microprice_minus_mid,book,wall_300s,wall_clock_seconds,300,211106,0.1462076763639727,0.15404462049900178,0.5900657205448138,0.7999999999999999,-0.0023645909617065505,0.000972143346714971,0.0033367343084215214,0.5026669066724774,0.25764781673661574,301.095,308.00350000000003,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,ofi_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,211106,-0.005017222507165914,-0.0447003368853635,0.45597675969139917,0.0,-0.001195388694252438,-0.0004726155224326275,0.0007227731718198105,0.5026669066724774,0.25764781673661574,301.095,308.00350000000003,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,trade_pressure_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,211106,-0.019364578487726384,0.12766655127530752,0.47046385370035243,,-0.0002056558974834994,-0.0005229079008882651,-0.0003172520034047657,0.5026669066724774,0.25764781673661574,301.095,308.00350000000003,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_1,book,wall_900s,wall_clock_seconds,900,209805,0.20713086143518644,0.20421627213955543,0.5902444621331095,0.7,-0.0039478044053696355,0.0018568947635012897,0.005804699168870925,0.3353399585329234,0.3357689282905555,901.171,908.6692,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_3,book,wall_900s,wall_clock_seconds,900,209805,0.10739670343228425,0.10108958117360982,0.5483940365294839,0.49999999999999994,-0.002268727818402687,0.002781928809735257,0.005050656628137944,0.3353399585329234,0.3357689282905555,901.171,908.6692,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_5,book,wall_900s,wall_clock_seconds,900,209805,0.13324735089114076,0.1208013623025622,0.5926467740894521,0.7999999999999999,-0.0022453648539154476,0.0021397702799712845,0.004385135133886732,0.3353399585329234,0.3357689282905555,901.171,908.6692,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,microprice_minus_mid,book,wall_900s,wall_clock_seconds,900,209805,0.17939934017361037,0.18676739834937392,0.5949271776778607,0.7999999999999999,-0.0033526955740070495,0.0008749907610436321,0.004227686335050681,0.3353399585329234,0.3357689282905555,901.171,908.6692,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,ofi_30s,flow_clock_sensitive,wall_900s,wall_clock_seconds,900,209805,0.025946481199157864,-0.0005740822208511969,0.4895983477830605,0.39999999999999997,-0.0018924193740330836,-0.0002769337190290533,0.0016154856550040302,0.3353399585329234,0.3357689282905555,901.171,908.6692,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,trade_pressure_30s,flow_clock_sensitive,wall_900s,wall_clock_seconds,900,209805,-0.04245058635215472,0.018186149353177024,0.4842343795939734,,-0.000848805805982755,-0.0023435722411831623,-0.0014947664352004072,0.3353399585329234,0.3357689282905555,901.171,908.6692,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_1,book,valid_obs_10,valid_observation_steps,10,213262,0.05794069040105825,0.039036805003622846,0.5830472557745285,0.9999999999999999,-0.0001599228611500701,0.000152014265268295,0.0003119371264183651,0.8893614427324137,0.05114835273044424,7.4785,30.114,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_3,book,valid_obs_10,valid_observation_steps,10,213262,0.0511245906780993,0.039719812244018306,0.5673235855054037,0.9999999999999999,-0.0002048362153802896,0.00010929179666424263,0.00031412801204453225,0.8893614427324137,0.05114835273044424,7.4785,30.114,50226,100074
highest-temperature-in-shanghai-on-june-10-2026,Highest temperature in Shanghai on June 10?,2026-06-08T04:26:36Z,2026-06-10T12:00:00Z,3,26°C,0x23b087336e0307221d1d284112a21c185292a3ec68d31fa5676401b39c5e4e92,104200728392517260769227840787358244233838628411342747825408718627319711152999,YES,depth_imbalance_5,book,valid_obs_10,valid_observation_steps,10,213262,0.03758046946327238,0.03167821607610455,0.5433778342869252,0.9999999999999999,-9.253972339877846e-05,9.254827432486333e-05,0.00018508799772364178,0.8893614427324137,0.05114835273044424,7.4785,30.114,50226,100074
