event_slug,city,event_date,timestamp,snapshot,market_index,market_label,temperature_bin,raw_mid,normalized_probability
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 06:00:00+00:00,T-6,7.0,28°C,28.0,0.0025,0.00246791707798618
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 06:00:00+00:00,T-6,8.0,29°C,29.0,0.002,0.001974333662388944
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 06:00:00+00:00,T-6,9.0,30°C,30.0,0.003,0.002961500493583416
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 06:00:00+00:00,T-6,10.0,31°C or higher,31.0,0.0015,0.001480750246791708
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,0.0,21°C or below,21.0,0.0015,0.001484413656605641
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,4.0,25°C,25.0,0.9975,0.9871350816427512
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,5.0,26°C,26.0,0.002,0.0019792182088075212
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,6.0,27°C,27.0,0.0015,0.001484413656605641
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,7.0,28°C,28.0,0.0015,0.001484413656605641
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,8.0,29°C,29.0,0.002,0.0019792182088075212
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,9.0,30°C,30.0,0.003,0.002968827313211282
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,2026-06-07 09:23:00+00:00,T-1,10.0,31°C or higher,31.0,0.0015,0.001484413656605641
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,0.0,79°F or below,79.0,0.006,0.0060728744939271264
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,1.0,80-81°F,80.0,0.015,0.015182186234817815
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,2.0,82-83°F,82.0,0.33,0.33400809716599195
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,3.0,84-85°F,84.0,0.475,0.4807692307692308
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,4.0,86-87°F,86.0,0.11499999999999999,0.11639676113360324
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,5.0,88-89°F,88.0,0.0295,0.0298582995951417
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,6.0,90-91°F,90.0,0.010499999999999999,0.01062753036437247
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,7.0,92-93°F,92.0,0.0045000000000000005,0.0045546558704453455
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 06:00:00+00:00,T-6,8.0,94-95°F,94.0,0.0025,0.002530364372469636
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,0.0,79°F or below,79.0,0.0085,0.008220502901353966
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,1.0,80-81°F,80.0,0.0545,0.052707930367504846
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,2.0,82-83°F,82.0,0.345,0.3336557059961316
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,3.0,84-85°F,84.0,0.51,0.49323017408123804
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,4.0,86-87°F,86.0,0.095,0.09187620889748552
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,5.0,88-89°F,88.0,0.0125,0.012088974854932304
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,6.0,90-91°F,90.0,0.0045000000000000005,0.00435203094777563
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,7.0,92-93°F,92.0,0.0015,0.0014506769825918765
highest-temperature-in-nyc-on-june-7-2026,NYC,2026-06-07,2026-06-07 11:00:00+00:00,T-1,8.0,94-95°F,94.0,0.0025,0.002417794970986461
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,2.0,74-75°F,74.0,0.0025,0.002474022761009401
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,3.0,76-77°F,76.0,0.038,0.03760514596734289
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,4.0,78-79°F,78.0,0.07500000000000001,0.07422068283028203
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,5.0,80-81°F,80.0,0.22499999999999998,0.22266204849084606
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,6.0,82-83°F,82.0,0.395,0.39089559623948533
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,7.0,84-85°F,84.0,0.20500000000000002,0.20286986640277088
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,8.0,86-87°F,86.0,0.0595,0.05888174171202374
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,9.0,88-89°F,88.0,0.006999999999999999,0.006927263730826322
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 06:00:00+00:00,T-6,10.0,90°F or higher,90.0,0.0035,0.0034636318654131613
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,2.0,74-75°F,74.0,0.0015,0.0014285714285714286
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,3.0,76-77°F,76.0,0.035,0.03333333333333333
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,4.0,78-79°F,78.0,0.085,0.08095238095238096
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,5.0,80-81°F,80.0,0.315,0.3
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,6.0,82-83°F,82.0,0.41000000000000003,0.3904761904761905
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,7.0,84-85°F,84.0,0.16999999999999998,0.16190476190476188
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,8.0,86-87°F,86.0,0.025,0.023809523809523808
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,9.0,88-89°F,88.0,0.006,0.005714285714285714
highest-temperature-in-atlanta-on-june-7-2026,Atlanta,2026-06-07,2026-06-07 11:00:00+00:00,T-1,10.0,90°F or higher,90.0,0.0025,0.0023809523809523807
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,0.0,9°C or below,9.0,0.003,0.0028957528957528956
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,1.0,10°C,10.0,0.0055,0.005308880308880309
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,3.0,12°C,12.0,0.075,0.07239382239382239
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,4.0,13°C,13.0,0.335,0.3233590733590734
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,5.0,14°C,14.0,0.405,0.3909266409266409
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,6.0,15°C,15.0,0.14500000000000002,0.13996138996139
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,7.0,16°C,16.0,0.0545,0.052606177606177605
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,8.0,17°C,17.0,0.0055,0.005308880308880309
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,9.0,18°C,18.0,0.003,0.0028957528957528956
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-07 12:00:00+00:00,T-24,10.0,19°C or higher,19.0,0.0045000000000000005,0.004343629343629344
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,0.0,9°C or below,9.0,0.0015,0.001487357461576599
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,1.0,10°C,10.0,0.0025,0.002478929102627665
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,3.0,12°C,12.0,0.0055,0.005453644025780862
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,4.0,13°C,13.0,0.515,0.510659395141299
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,5.0,14°C,14.0,0.39,0.38671294000991574
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,6.0,15°C,15.0,0.075,0.07436787307882994
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,7.0,16°C,16.0,0.009000000000000001,0.008924144769459595
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,8.0,17°C,17.0,0.0045000000000000005,0.004462072384729798
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,9.0,18°C,18.0,0.003,0.002974714923153198
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 06:00:00+00:00,T-6,10.0,19°C or higher,19.0,0.0025,0.002478929102627665
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,0.0,9°C or below,9.0,0.0015,0.0015290519877675841
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,1.0,10°C,10.0,0.0025,0.0025484199796126403
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,3.0,12°C,12.0,0.0015,0.0015290519877675841
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,4.0,13°C,13.0,0.52,0.5300713557594292
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,5.0,14°C,14.0,0.385,0.3924566768603466
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,6.0,15°C,15.0,0.055,0.05606523955147809
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,7.0,16°C,16.0,0.008,0.00815494393476045
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,8.0,17°C,17.0,0.004,0.004077471967380225
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,9.0,18°C,18.0,0.0015,0.0015290519877675841
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,2026-06-08 11:00:00+00:00,T-1,10.0,19°C or higher,19.0,0.002,0.0020387359836901123
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,0.0,27°C or below,27.0,0.004,0.0036546368204659653
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,1.0,28°C,28.0,0.020999999999999998,0.019186843307446317
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,2.0,29°C,29.0,0.10800000000000001,0.09867519415258108
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,3.0,30°C,30.0,0.16999999999999998,0.15532206486980352
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,4.0,31°C,31.0,0.265,0.24211968935587022
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,5.0,32°C,32.0,0.27,0.24668798538145267
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,6.0,33°C,33.0,0.18,0.16445865692096842
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,7.0,34°C,34.0,0.065,0.05938784833257194
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,8.0,35°C,35.0,0.0075,0.0068524440383736845
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,9.0,36°C,36.0,0.0025,0.0022841480127912283
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-07 12:00:00+00:00,T-24,10.0,37°C or higher,37.0,0.0015,0.001370488807674737
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,0.0,27°C or below,27.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,1.0,28°C,28.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,2.0,29°C,29.0,0.002,0.0019646365422396855
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,3.0,30°C,30.0,0.004999999999999999,0.004911591355599213
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,4.0,31°C,31.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,5.0,32°C,32.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,6.0,33°C,33.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,7.0,34°C,34.0,0.9984999999999999,0.980844793713163
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,8.0,35°C,35.0,0.002,0.0019646365422396855
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,9.0,36°C,36.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 06:00:00+00:00,T-6,10.0,37°C or higher,37.0,0.0015,0.0014734774066797642
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,0.0,27°C or below,27.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,1.0,28°C,28.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,2.0,29°C,29.0,0.002,0.0019656019656019656
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,3.0,30°C,30.0,0.004999999999999999,0.004914004914004913
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,4.0,31°C,31.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,5.0,32°C,32.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,6.0,33°C,33.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,7.0,34°C,34.0,0.9984999999999999,0.9813267813267812
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,8.0,35°C,35.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,9.0,36°C,36.0,0.0015,0.0014742014742014742
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,2026-06-08 11:00:00+00:00,T-1,10.0,37°C or higher,37.0,0.0015,0.0014742014742014742
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,0.0,15°C or below,15.0,0.0015,0.001465559355153884
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,1.0,16°C,16.0,0.003,0.002931118710307768
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,2.0,17°C,17.0,0.006,0.005862237420615536
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,3.0,18°C,18.0,0.022,0.021494870542256964
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,4.0,19°C,19.0,0.163,0.15925744992672206
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,5.0,20°C,20.0,0.375,0.366389838788471
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,6.0,21°C,21.0,0.375,0.366389838788471
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,7.0,22°C,22.0,0.065,0.06350757205666831
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,8.0,23°C,23.0,0.0055,0.005373717635564241
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,9.0,24°C,24.0,0.0045000000000000005,0.004396678065461652
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 12:00:00+00:00,T-24,10.0,25°C or higher,25.0,0.003,0.002931118710307768
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,0.0,15°C or below,15.0,0.0015,0.0014880952380952384
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,1.0,16°C,16.0,0.003,0.002976190476190477
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,2.0,17°C,17.0,0.0025,0.002480158730158731
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,3.0,18°C,18.0,0.0305,0.030257936507936515
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,4.0,19°C,19.0,0.16399999999999998,0.1626984126984127
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,5.0,20°C,20.0,0.43999999999999995,0.43650793650793657
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,6.0,21°C,21.0,0.29500000000000004,0.2926587301587303
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,7.0,22°C,22.0,0.060000000000000005,0.05952380952380954
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,8.0,23°C,23.0,0.006,0.005952380952380954
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,9.0,24°C,24.0,0.0035,0.003472222222222223
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 06:00:00+00:00,T-6,10.0,25°C or higher,25.0,0.002,0.0019841269841269845
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,0.0,15°C or below,15.0,0.0015,0.001402524544179523
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,1.0,16°C,16.0,0.003,0.002805049088359046
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,2.0,17°C,17.0,0.0015,0.001402524544179523
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,3.0,18°C,18.0,0.002,0.0018700327255726974
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,4.0,19°C,19.0,0.40049999999999997,0.3744740532959326
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,5.0,20°C,20.0,0.475,0.4441327723235156
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,6.0,21°C,21.0,0.14,0.13090229079008883
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,7.0,22°C,22.0,0.029500000000000002,0.02758298270219729
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,8.0,23°C,23.0,0.0135,0.012622720897615706
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,9.0,24°C,24.0,0.0015,0.001402524544179523
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 11:00:00+00:00,T-1,10.0,25°C or higher,25.0,0.0015,0.001402524544179523
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,0.0,25°C or below,25.0,0.0035,0.003289473684210526
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,1.0,26°C,26.0,0.013500000000000002,0.012687969924812031
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,2.0,27°C,27.0,0.0615,0.05780075187969924
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,3.0,28°C,28.0,0.16499999999999998,0.15507518796992478
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,4.0,29°C,29.0,0.255,0.23966165413533833
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,5.0,30°C,30.0,0.29000000000000004,0.2725563909774436
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,6.0,31°C,31.0,0.16999999999999998,0.15977443609022554
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,7.0,32°C,32.0,0.095,0.08928571428571429
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,8.0,33°C,33.0,0.006,0.005639097744360902
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,9.0,34°C,34.0,0.003,0.002819548872180451
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 12:00:00+00:00,T-24,10.0,35°C or higher,35.0,0.0015,0.0014097744360902255
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,0.0,25°C or below,25.0,0.0015,0.0013901760889712697
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,1.0,26°C,26.0,0.0015,0.0013901760889712697
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,2.0,27°C,27.0,0.0015,0.0013901760889712697
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,3.0,28°C,28.0,0.65,0.6024096385542169
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,4.0,29°C,29.0,0.38,0.35217794253938833
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,5.0,30°C,30.0,0.028499999999999998,0.026413345690454122
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,6.0,31°C,31.0,0.0095,0.008804448563484708
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,7.0,32°C,32.0,0.0015,0.0013901760889712697
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 06:00:00+00:00,T-6,8.0,33°C,33.0,0.0015,0.0013901760889712697
