event_slug,market_label,token_id,factor,horizon_seconds,valid_rows,nonzero_rows,spearman_ic,nonzero_hit_rate,average_win_move,average_loss_move,zero_return_share,top_minus_bottom
highest-temperature-in-mexico-city-on-june-4-2026,19°C,49882148489963668911952118675048461762532433391465483528963737990223399486121,depth_imbalance_1,600,12442,1374,0.12400538181995362,0.4512372634643377,0.0006258064516129035,0.0008342175066313,0.8895675936344639,8.809074641410764e-05
highest-temperature-in-mexico-city-on-june-4-2026,20°C,13399459855375648766833006143554879420949333108202314554949788312867045007309,depth_imbalance_1,30,12539,1243,0.3200886108889318,0.666130329847144,0.0006171497584541064,0.0007048192771084339,0.9008692878219954,0.00019021826485352702
highest-temperature-in-mexico-city-on-june-4-2026,20°C,13399459855375648766833006143554879420949333108202314554949788312867045007309,depth_imbalance_1,120,12512,1532,0.24626745352941565,0.5391644908616188,0.0007457627118644069,0.000754957507082153,0.8775575447570333,0.0001532424241165083
highest-temperature-in-mexico-city-on-june-4-2026,20°C,13399459855375648766833006143554879420949333108202314554949788312867045007309,depth_imbalance_1,600,12114,2681,0.2598790819931631,0.3998508019395748,0.0006436567164179106,0.0006569297700435055,0.7786858180617467,0.00031524120327734484
highest-temperature-in-mexico-city-on-june-4-2026,21°C,43796882528687750712300637742143814595078867765792733079121962512686301760511,depth_imbalance_1,30,14376,308,0.018911973487417404,0.5227272727272727,0.0005527950310559004,0.0005646258503401358,0.9785754034501948,4.105674909841246e-06
highest-temperature-in-mexico-city-on-june-4-2026,21°C,43796882528687750712300637742143814595078867765792733079121962512686301760511,depth_imbalance_1,120,14366,582,-0.054636787392435625,0.4518900343642612,0.0005988593155893533,0.0005893416927899685,0.9594876792426563,-1.022163488612029e-05
highest-temperature-in-mexico-city-on-june-4-2026,21°C,43796882528687750712300637742143814595078867765792733079121962512686301760511,depth_imbalance_1,600,14272,1982,-0.22370728990536354,0.3229061553985873,0.0009257812499999998,0.0006408345752608048,0.8611266816143498,-4.978377220991786e-05
highest-temperature-in-mexico-city-on-june-4-2026,22°C,72517544495004390532845638588014723734230104512142940756709531173011825935198,depth_imbalance_1,30,29224,5788,-0.011465686702512794,0.5015549412577747,0.00146916982431967,0.001654072790294628,0.80194360799343,-8.98414839336813e-05
highest-temperature-in-mexico-city-on-june-4-2026,22°C,72517544495004390532845638588014723734230104512142940756709531173011825935198,depth_imbalance_1,120,29191,8497,-0.018086244588835617,0.45004119100859125,0.0017162656903765702,0.0023923603680719033,0.7089171319927375,5.2117428982342544e-05
highest-temperature-in-mexico-city-on-june-4-2026,22°C,72517544495004390532845638588014723734230104512142940756709531173011825935198,depth_imbalance_1,600,29132,15650,0.09336730806714971,0.4111182108626198,0.002688451973888717,0.00390988498263889,0.46279005904160375,0.001324284641182281
highest-temperature-in-mexico-city-on-june-4-2026,23°C,63184306163590514576725408727165880343298373248467089227067333338745915243817,depth_imbalance_1,30,36814,10660,0.09066052873626723,0.5419324577861163,0.008801280941665228,0.007936719229981574,0.7091052317053295,0.0012780406510203232
highest-temperature-in-mexico-city-on-june-4-2026,23°C,63184306163590514576725408727165880343298373248467089227067333338745915243817,depth_imbalance_1,120,36775,14044,0.10234715705276802,0.5393050412987753,0.010998811724320047,0.008048686244204023,0.6166961250849762,0.003061504166749155
highest-temperature-in-mexico-city-on-june-4-2026,23°C,63184306163590514576725408727165880343298373248467089227067333338745915243817,depth_imbalance_1,600,36635,21293,0.169815477779428,0.6027802564222984,0.012527853525516172,0.01164932608181604,0.41684181793367,0.007762540459215011
highest-temperature-in-mexico-city-on-june-4-2026,24°C,85968175321507286809834572661712798856923433745501819000688640115342936928841,depth_imbalance_1,30,23846,3958,0.12446064799613993,0.6531076301162203,0.009382978723404248,0.007851420247632912,0.8330956973915961,0.0006072634381438587
highest-temperature-in-mexico-city-on-june-4-2026,24°C,85968175321507286809834572661712798856923433745501819000688640115342936928841,depth_imbalance_1,120,23829,5946,0.1266158804153248,0.6084762865792129,0.011124930901050295,0.00940936426116837,0.7490872466322548,0.000274475767260636
highest-temperature-in-mexico-city-on-june-4-2026,24°C,85968175321507286809834572661712798856923433745501819000688640115342936928841,depth_imbalance_1,600,23696,9629,0.1940201355990285,0.5993353411569218,0.015933980246057862,0.011270088128564011,0.5922518568534774,0.0019195543548345306
highest-temperature-in-mexico-city-on-june-4-2026,25°C,36862714463027093595971540372710044159930431935882170047098819889238567395789,depth_imbalance_1,30,49474,25244,0.15553491747717324,0.5842180320076058,0.011026240846216433,0.009649866615853656,0.48722561345353116,0.0043184730358727125
highest-temperature-in-mexico-city-on-june-4-2026,25°C,36862714463027093595971540372710044159930431935882170047098819889238567395789,depth_imbalance_1,120,49443,29778,0.21033111990225986,0.5998723890120223,0.012168448748810387,0.00991859001258917,0.3944339947009688,0.006948207047124653
highest-temperature-in-mexico-city-on-june-4-2026,25°C,36862714463027093595971540372710044159930431935882170047098819889238567395789,depth_imbalance_1,600,49215,36899,0.380070964809172,0.660532805767094,0.015436753784925938,0.012820533290755227,0.2439906532561211,0.016741695963121573
highest-temperature-in-mexico-city-on-june-4-2026,26°C or higher,41779216233254563320036735666645446571976903149688957883989772088917474371457,depth_imbalance_1,30,22972,2148,0.09607166000399285,0.660148975791434,0.0060966149506346875,0.005595890410958901,0.906407800800975,0.00039067364769975106
highest-temperature-in-mexico-city-on-june-4-2026,26°C or higher,41779216233254563320036735666645446571976903149688957883989772088917474371457,depth_imbalance_1,120,22949,4381,0.0775941775892938,0.5882218671536179,0.006930539386883963,0.0063830376940132985,0.8090112858948102,0.00024486186121387314
highest-temperature-in-mexico-city-on-june-4-2026,26°C or higher,41779216233254563320036735666645446571976903149688957883989772088917474371457,depth_imbalance_1,600,22729,7308,0.07531084243148899,0.6053639846743295,0.011023960216998181,0.010724687933425797,0.6783844427823486,-0.0014102644227192308
highest-temperature-in-sao-paulo-on-june-4-2026,16°C or below,5088546905865485529705752050242095755692334345529725412285670112408189343918,depth_imbalance_1,30,4303,0,,,,,1.0,
highest-temperature-in-sao-paulo-on-june-4-2026,16°C or below,5088546905865485529705752050242095755692334345529725412285670112408189343918,depth_imbalance_1,120,4299,0,,,,,1.0,
highest-temperature-in-sao-paulo-on-june-4-2026,16°C or below,5088546905865485529705752050242095755692334345529725412285670112408189343918,depth_imbalance_1,600,4240,0,,,,,1.0,
highest-temperature-in-sao-paulo-on-june-4-2026,17°C,75878200181680575305792097506207236355328802346244146169070839582062892594652,depth_imbalance_1,30,11374,0,,,,,1.0,0.0
highest-temperature-in-sao-paulo-on-june-4-2026,17°C,75878200181680575305792097506207236355328802346244146169070839582062892594652,depth_imbalance_1,120,11365,0,,,,,1.0,0.0
highest-temperature-in-sao-paulo-on-june-4-2026,17°C,75878200181680575305792097506207236355328802346244146169070839582062892594652,depth_imbalance_1,600,11311,0,,,,,1.0,0.0
highest-temperature-in-sao-paulo-on-june-4-2026,18°C,32652015212895478325151120478108767998509569181691282580692268879571323730499,depth_imbalance_1,30,13267,121,0.026091808578327668,0.7520661157024794,0.0015659340659340648,0.0009500000000000001,0.9908796261400468,-3.913027571004715e-06
highest-temperature-in-sao-paulo-on-june-4-2026,18°C,32652015212895478325151120478108767998509569181691282580692268879571323730499,depth_imbalance_1,120,13261,391,0.048792342661177844,0.7647058823529411,0.0015769230769230758,0.0011413043478260873,0.9705150441143202,-1.748899933157493e-05
highest-temperature-in-sao-paulo-on-june-4-2026,18°C,32652015212895478325151120478108767998509569181691282580692268879571323730499,depth_imbalance_1,600,13176,1378,0.06577973933620293,0.6538461538461539,0.00137069922308546,0.0012861635220125793,0.8954159077109897,-9.81717643912119e-05
highest-temperature-in-sao-paulo-on-june-4-2026,19°C,42700610736974417564404709223688708173372396209608254561482780222404223743477,depth_imbalance_1,30,25239,1412,0.15292616561377864,0.5736543909348442,0.007581481481481477,0.0050456810631229225,0.9435793811165261,0.0009641365740899986
highest-temperature-in-sao-paulo-on-june-4-2026,19°C,42700610736974417564404709223688708173372396209608254561482780222404223743477,depth_imbalance_1,120,25194,2394,0.13292467789731446,0.4640768588137009,0.009527002700270022,0.00512314886983632,0.9045010716837342,0.0014876815305931196
highest-temperature-in-sao-paulo-on-june-4-2026,19°C,42700610736974417564404709223688708173372396209608254561482780222404223743477,depth_imbalance_1,600,24734,6195,0.24512307020140378,0.43002421307506056,0.010670795795795792,0.005774851316907391,0.7490498908385219,0.0038126129794126508
highest-temperature-in-sao-paulo-on-june-4-2026,20°C,18595878605743127502939086557662468311723722416594871197698385319965429805375,depth_imbalance_1,30,29954,5478,0.1255098378492348,0.5697334793720336,0.009224607497596921,0.00858294442087399,0.8132135941777392,0.0015070259581371288
highest-temperature-in-sao-paulo-on-june-4-2026,20°C,18595878605743127502939086557662468311723722416594871197698385319965429805375,depth_imbalance_1,120,29871,7328,0.15827745997507423,0.5955240174672489,0.009550870760769933,0.008515519568151147,0.7488199256804259,0.002515075560314408
highest-temperature-in-sao-paulo-on-june-4-2026,20°C,18595878605743127502939086557662468311723722416594871197698385319965429805375,depth_imbalance_1,600,29235,13315,0.27203532616070236,0.655876830642133,0.009654185274247103,0.008029244871235264,0.5399350094065333,0.005890740346496198
highest-temperature-in-sao-paulo-on-june-4-2026,21°C,99353447551785849044259827001273476216843658777483534268848239310464378526853,depth_imbalance_1,30,28731,7185,0.09822795158280909,0.5532359081419624,0.006691823899371068,0.006649532710280378,0.7499216873760051,0.0013608670528901384
highest-temperature-in-sao-paulo-on-june-4-2026,21°C,99353447551785849044259827001273476216843658777483534268848239310464378526853,depth_imbalance_1,120,28702,9749,0.11285739974885982,0.5442609498410094,0.00801733886166603,0.006917623227548957,0.6602675771723225,0.0026462280356529307
highest-temperature-in-sao-paulo-on-june-4-2026,21°C,99353447551785849044259827001273476216843658777483534268848239310464378526853,depth_imbalance_1,600,28336,13710,0.15680055981570498,0.5427425237053246,0.010041661067060871,0.008534056468336259,0.5161631846414455,0.005857830799697396
highest-temperature-in-sao-paulo-on-june-4-2026,22°C,77312286174228194844989513766403953618098086445078439257284853504684740257328,depth_imbalance_1,30,40985,5601,0.15404668373047395,0.6921978218175325,0.008242197575444931,0.006148491879350347,0.8613883127973649,0.0017527520052879177
highest-temperature-in-sao-paulo-on-june-4-2026,22°C,77312286174228194844989513766403953618098086445078439257284853504684740257328,depth_imbalance_1,120,40939,9528,0.20687104000464557,0.6904911838790933,0.010721234230126159,0.006515768056968463,0.7625247319182198,0.004575462623342634
highest-temperature-in-sao-paulo-on-june-4-2026,22°C,77312286174228194844989513766403953618098086445078439257284853504684740257328,depth_imbalance_1,600,40352,15183,0.16267601543963808,0.6173351775011526,0.01626907073509015,0.008254733218588635,0.6088669706582077,0.010687618505594782
highest-temperature-in-sao-paulo-on-june-4-2026,23°C,30812352190404695760098829782516962303018137519220567700944195299942617069400,depth_imbalance_1,30,28033,13494,0.04467866940729678,0.5410552838298504,0.0047406519654841816,0.005421201356370097,0.5166767738023045,0.0003220199315203452
highest-temperature-in-sao-paulo-on-june-4-2026,23°C,30812352190404695760098829782516962303018137519220567700944195299942617069400,depth_imbalance_1,120,27948,17170,-0.000777268115068384,0.5431566686080372,0.004904192579884195,0.005585670576236616,0.3839272935451553,0.00010705248038449971
highest-temperature-in-sao-paulo-on-june-4-2026,23°C,30812352190404695760098829782516962303018137519220567700944195299942617069400,depth_imbalance_1,600,27561,19050,-0.10950171166282043,0.5338582677165354,0.0065901179941002955,0.005802815315315313,0.30702804687783464,-0.0004933744034129558
highest-temperature-in-sao-paulo-on-june-4-2026,24°C,46935966291128037887134101712061924850722486596661841424955516758026538662369,depth_imbalance_1,30,13714,413,-0.0742742314507505,0.36077481840193704,0.0007449664429530201,0.0005056818181818178,0.9698847892664431,-3.271073238050348e-05
highest-temperature-in-sao-paulo-on-june-4-2026,24°C,46935966291128037887134101712061924850722486596661841424955516758026538662369,depth_imbalance_1,120,13710,1118,-0.08589348434503832,0.4293381037567084,0.0008375000000000001,0.0005070532915360498,0.9184536834427425,-9.264733028706285e-05
highest-temperature-in-sao-paulo-on-june-4-2026,24°C,46935966291128037887134101712061924850722486596661841424955516758026538662369,depth_imbalance_1,600,13547,3158,-0.010717716950026785,0.4398353388220393,0.0009600431965442766,0.000514132278123233,0.7668856573411087,-0.00021097593826581467
highest-temperature-in-sao-paulo-on-june-4-2026,25°C,79853078679462551800714557098617083355099175435689257610481261924634329162327,depth_imbalance_1,30,4312,0,,,,,1.0,
highest-temperature-in-sao-paulo-on-june-4-2026,25°C,79853078679462551800714557098617083355099175435689257610481261924634329162327,depth_imbalance_1,120,4307,0,,,,,1.0,
highest-temperature-in-sao-paulo-on-june-4-2026,25°C,79853078679462551800714557098617083355099175435689257610481261924634329162327,depth_imbalance_1,600,4247,0,,,,,1.0,
highest-temperature-in-sao-paulo-on-june-4-2026,26°C or higher,100408010167643373042091353103527748811368826770491021395562009286577463406490,depth_imbalance_1,30,10882,27,0.006585875945084925,0.5185185185185185,0.001142857142857143,0.0006153846153846155,0.9975188384488145,6.808896958692692e-07
highest-temperature-in-sao-paulo-on-june-4-2026,26°C or higher,100408010167643373042091353103527748811368826770491021395562009286577463406490,depth_imbalance_1,120,10872,29,0.009857408157572859,0.5517241379310345,0.0005625000000000001,0.0006153846153846155,0.9973325974981604,6.808896958692692e-07
highest-temperature-in-sao-paulo-on-june-4-2026,26°C or higher,100408010167643373042091353103527748811368826770491021395562009286577463406490,depth_imbalance_1,600,10815,115,0.03906249648458762,0.9043478260869565,0.0005096153846153848,0.0006363636363636364,0.9893666204345816,6.808896958692692e-07
highest-temperature-in-panama-city-on-june-4-2026,21°C or below,44470121771307191034202441715043826656148497091577824735427529566995618108247,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,21°C or below,44470121771307191034202441715043826656148497091577824735427529566995618108247,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,21°C or below,44470121771307191034202441715043826656148497091577824735427529566995618108247,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,22°C,81356675961999707108600233430999570761269495904378364184397391721223382761514,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,22°C,81356675961999707108600233430999570761269495904378364184397391721223382761514,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,22°C,81356675961999707108600233430999570761269495904378364184397391721223382761514,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,23°C,8714435028240198405572416041169231863817410539263669739209536012682442743647,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,23°C,8714435028240198405572416041169231863817410539263669739209536012682442743647,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,23°C,8714435028240198405572416041169231863817410539263669739209536012682442743647,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,24°C,47371767435469650974793198749415336720191376834368151759651343706290524013399,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,24°C,47371767435469650974793198749415336720191376834368151759651343706290524013399,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,24°C,47371767435469650974793198749415336720191376834368151759651343706290524013399,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-panama-city-on-june-4-2026,25°C,92101977730074112632298628916859183692461651084604591072150587526448707274417,depth_imbalance_1,30,488,0,,,,,1.0,0.0
highest-temperature-in-panama-city-on-june-4-2026,25°C,92101977730074112632298628916859183692461651084604591072150587526448707274417,depth_imbalance_1,120,435,0,,,,,1.0,0.0
highest-temperature-in-panama-city-on-june-4-2026,25°C,92101977730074112632298628916859183692461651084604591072150587526448707274417,depth_imbalance_1,600,33,0,,,,,1.0,
highest-temperature-in-panama-city-on-june-4-2026,26°C,45270952339769641737036954036098007505953678208407904878802577369192021196180,depth_imbalance_1,30,1314,29,0.16888169332327188,0.7241379310344828,0.0005000000000000002,0.0004999999999999998,0.9779299847792998,2.2284122562674113e-05
highest-temperature-in-panama-city-on-june-4-2026,26°C,45270952339769641737036954036098007505953678208407904878802577369192021196180,depth_imbalance_1,120,1253,43,0.10733689617638896,0.9069767441860465,0.0005000000000000003,0.0005,0.965682362330407,2.539682539682542e-05
highest-temperature-in-panama-city-on-june-4-2026,26°C,45270952339769641737036954036098007505953678208407904878802577369192021196180,depth_imbalance_1,600,916,218,0.2923464171730077,0.9541284403669725,0.0005000000000000004,0.0004999999999999998,0.7620087336244541,3.292181069958851e-05
highest-temperature-in-panama-city-on-june-4-2026,27°C,86099073955392166209806787929710159421764524832487151118713408149867983628217,depth_imbalance_1,30,37308,1495,0.015468707362612986,0.32709030100334446,0.002009202453987731,0.0013041749502982105,0.9599281655409028,7.2067725966495086e-06
highest-temperature-in-panama-city-on-june-4-2026,27°C,86099073955392166209806787929710159421764524832487151118713408149867983628217,depth_imbalance_1,120,37300,2351,-0.017348001464206193,0.3611229264142918,0.0024811542991755023,0.0022400133155792276,0.936970509383378,-1.165603354385835e-05
highest-temperature-in-panama-city-on-june-4-2026,27°C,86099073955392166209806787929710159421764524832487151118713408149867983628217,depth_imbalance_1,600,36784,7587,-0.1120161008133637,0.5127191248187689,0.003197429305912598,0.0022932107113876115,0.7937418442801218,-0.00015551834566882413
highest-temperature-in-panama-city-on-june-4-2026,28°C,36256212409432476582726744575268372209075690992428059517295386016067952849499,depth_imbalance_1,30,38580,5662,0.1348540809490515,0.6137407276580713,0.0013248920863309355,0.001569272976680383,0.852954898911353,0.00012088602852821035
highest-temperature-in-panama-city-on-june-4-2026,28°C,36256212409432476582726744575268372209075690992428059517295386016067952849499,depth_imbalance_1,120,38576,9266,0.2388882321052138,0.6414849989207857,0.0015154777927321673,0.0016338049367850688,0.7594877644131066,0.00024704588829042824
highest-temperature-in-panama-city-on-june-4-2026,28°C,36256212409432476582726744575268372209075690992428059517295386016067952849499,depth_imbalance_1,600,37685,15336,0.40306522734089506,0.66047209181012,0.0020919143054595724,0.0020247743422316103,0.5927292026005042,0.0010176956534314386
highest-temperature-in-panama-city-on-june-4-2026,29°C,21356270354874266385309836514539032727839622447260958018357502726409178046535,depth_imbalance_1,30,49491,15984,0.17614018928852831,0.6435185185185185,0.00858496986194828,0.008160758160758163,0.6709704794811178,0.0034213718098304873
highest-temperature-in-panama-city-on-june-4-2026,29°C,21356270354874266385309836514539032727839622447260958018357502726409178046535,depth_imbalance_1,120,49485,21493,0.2039009801104117,0.6543060531335784,0.009438242195833038,0.010907806191117095,0.5573406082651309,0.004597945379221423
highest-temperature-in-panama-city-on-june-4-2026,29°C,21356270354874266385309836514539032727839622447260958018357502726409178046535,depth_imbalance_1,600,48797,31722,0.13821232900158026,0.5902212975222243,0.012748758211825025,0.012279406108162166,0.33194663606369246,0.008591277267587063
highest-temperature-in-panama-city-on-june-4-2026,30°C,12809398004292763245381856667297949727055653165951970301232093228949914177340,depth_imbalance_1,30,47039,21747,0.20063632422350214,0.6253736147514599,0.009846323529411755,0.009209524978519687,0.5233742213907608,0.0029686999492294234
highest-temperature-in-panama-city-on-june-4-2026,30°C,12809398004292763245381856667297949727055653165951970301232093228949914177340,depth_imbalance_1,120,47031,27031,0.19244276455358725,0.5943546298694092,0.009519170919955171,0.010551755585955298,0.4098785907167613,0.002611531111975595
highest-temperature-in-panama-city-on-june-4-2026,30°C,12809398004292763245381856667297949727055653165951970301232093228949914177340,depth_imbalance_1,600,46379,35900,0.1668571951233961,0.5805849582172702,0.011918389867101644,0.013711894799760892,0.2055240518338041,0.001805290693943475
highest-temperature-in-panama-city-on-june-4-2026,31°C or higher,89362536962865803270455864382810526682782288400821470907029318859755176910688,depth_imbalance_1,30,43236,18064,0.06196322938963921,0.5179915854738707,0.009180292828898151,0.00961640059722063,0.5795401979831621,0.0018585877539737741
highest-temperature-in-panama-city-on-june-4-2026,31°C or higher,89362536962865803270455864382810526682782288400821470907029318859755176910688,depth_imbalance_1,120,43252,22896,0.0665319131952586,0.5107879105520615,0.010562206070970503,0.01062762253370235,0.467053546656802,0.0028427727007827516
highest-temperature-in-panama-city-on-june-4-2026,31°C or higher,89362536962865803270455864382810526682782288400821470907029318859755176910688,depth_imbalance_1,600,42684,32789,0.1652354954422732,0.525664094665894,0.0193058134137851,0.014276988362373823,0.22849311217317964,0.009721979190060447
highest-temperature-in-cape-town-on-june-4-2026,11°C or below,99138007830544641951694764717326821918493905599329899186376971527321612631467,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,11°C or below,99138007830544641951694764717326821918493905599329899186376971527321612631467,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,11°C or below,99138007830544641951694764717326821918493905599329899186376971527321612631467,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,12°C,56998472219518969790305160331037528351468852122919507282933202092608879775660,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,12°C,56998472219518969790305160331037528351468852122919507282933202092608879775660,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,12°C,56998472219518969790305160331037528351468852122919507282933202092608879775660,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,13°C,111595827224498734155769057348399161299309106995610805709842449955639303244033,depth_imbalance_1,30,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,13°C,111595827224498734155769057348399161299309106995610805709842449955639303244033,depth_imbalance_1,120,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,13°C,111595827224498734155769057348399161299309106995610805709842449955639303244033,depth_imbalance_1,600,0,0,,,,,,
highest-temperature-in-cape-town-on-june-4-2026,14°C,79024970707441964372578708077170157653602502185071604720189512789066609813144,depth_imbalance_1,30,6891,20,0.08165538826676047,0.7,0.0005000000000000002,0.0005,0.9970976636192135,6.993006993006993e-06
highest-temperature-in-cape-town-on-june-4-2026,14°C,79024970707441964372578708077170157653602502185071604720189512789066609813144,depth_imbalance_1,120,6888,78,0.1522438385765011,0.5641025641025641,0.0005,0.0005,0.9886759581881533,2.7330063069376315e-05
highest-temperature-in-cape-town-on-june-4-2026,14°C,79024970707441964372578708077170157653602502185071604720189512789066609813144,depth_imbalance_1,600,6742,273,0.30080551585165705,0.5934065934065934,0.0007222222222222223,0.0005000000000000002,0.9595075645209137,0.00012155297532656024
highest-temperature-in-cape-town-on-june-4-2026,15°C,68258632450072248556715330656693219246176297525950738590787419822283054116885,depth_imbalance_1,30,9400,408,-0.13403676687230573,0.3088235294117647,0.003373015873015874,0.0037216312056737593,0.9565957446808511,-0.0002817717522856852
highest-temperature-in-cape-town-on-june-4-2026,15°C,68258632450072248556715330656693219246176297525950738590787419822283054116885,depth_imbalance_1,120,9385,704,-0.12992321277637822,0.3821022727272727,0.0035297397769516736,0.003371264367816092,0.9249866808737347,-0.0003218878810516058
highest-temperature-in-cape-town-on-june-4-2026,15°C,68258632450072248556715330656693219246176297525950738590787419822283054116885,depth_imbalance_1,600,8935,1893,0.07730306417171051,0.5044902271526677,0.0016361256544502618,0.004816631130063967,0.7881365416899833,-0.00023756476333482125
highest-temperature-in-cape-town-on-june-4-2026,16°C,31359157502286501778936974898835917966605296933984036942068586112394697465243,depth_imbalance_1,30,14984,1828,0.08988342745688323,0.5716630196936543,0.01029665071770335,0.014347381864623244,0.8747997864388681,-0.0004548832551403416
highest-temperature-in-cape-town-on-june-4-2026,16°C,31359157502286501778936974898835917966605296933984036942068586112394697465243,depth_imbalance_1,120,14977,3168,0.15829227194265377,0.6474116161616161,0.009803510482691373,0.0163822739480752,0.7800627629031182,0.0004881167305827202
highest-temperature-in-cape-town-on-june-4-2026,16°C,31359157502286501778936974898835917966605296933984036942068586112394697465243,depth_imbalance_1,600,14944,5932,0.20354418697163382,0.5276466621712744,0.0143094249201278,0.023377587437544603,0.5892665952890792,0.00478635050600806
highest-temperature-in-cape-town-on-june-4-2026,17°C,87598193768119677059654522286865726953477056455210524275370428916253644367277,depth_imbalance_1,30,38777,20235,0.09151442541860073,0.5299234000494193,0.016262846218409028,0.01471047098402019,0.46690048224462954,0.0016705953547771907
highest-temperature-in-cape-town-on-june-4-2026,17°C,87598193768119677059654522286865726953477056455210524275370428916253644367277,depth_imbalance_1,120,37960,22412,0.06197069256384578,0.5174460110655006,0.01572372165215142,0.01560910772075821,0.398577449947313,0.0016320486839340453
highest-temperature-in-cape-town-on-june-4-2026,17°C,87598193768119677059654522286865726953477056455210524275370428916253644367277,depth_imbalance_1,600,37079,27755,0.051570571988964635,0.5267519365880021,0.02475359097127223,0.02968210886943283,0.2395425982361984,-0.0037705152181916517
highest-temperature-in-cape-town-on-june-4-2026,18°C,88218210536491151078593282112860839196508565417896487324474080071881599439343,depth_imbalance_1,30,54882,29307,0.13409303989611993,0.5755621523868018,0.015096336258003327,0.014695715089637434,0.4487263583688641,0.005369382983269196
highest-temperature-in-cape-town-on-june-4-2026,18°C,88218210536491151078593282112860839196508565417896487324474080071881599439343,depth_imbalance_1,120,53695,34804,0.18999491257198622,0.5596770486151017,0.01718979413727605,0.019979119086460037,0.3317068628363907,0.0048164654755657775
highest-temperature-in-cape-town-on-june-4-2026,18°C,88218210536491151078593282112860839196508565417896487324474080071881599439343,depth_imbalance_1,600,50563,41049,0.0663706449822709,0.5159930814392555,0.0286048817336292,0.03743909804711094,0.17144947886794693,-0.003817801862132363
highest-temperature-in-cape-town-on-june-4-2026,19°C,77288155747869994331000493196165733720763587822958289606277142016610839827435,depth_imbalance_1,30,68740,41773,0.12604546620897725,0.4946017762669667,0.007948574609167031,0.007262481053429328,0.3285859761419843,0.002268507303842781
highest-temperature-in-cape-town-on-june-4-2026,19°C,77288155747869994331000493196165733720763587822958289606277142016610839827435,depth_imbalance_1,120,68619,48802,0.05478719956667839,0.45942789229949593,0.011068418000981222,0.01142176187407604,0.203179877293461,0.0019525161633869672
highest-temperature-in-cape-town-on-june-4-2026,19°C,77288155747869994331000493196165733720763587822958289606277142016610839827435,depth_imbalance_1,600,62997,48332,0.08567081972240023,0.46246793014979726,0.01671253131710809,0.018499403387220937,0.10565582488054986,0.003718491175873637
highest-temperature-in-cape-town-on-june-4-2026,20°C,53666711282124023295076463660324970152400965764067557637730280257716456318880,depth_imbalance_1,30,18278,1269,0.1163913023313631,0.7383766745468873,0.0023175026680896486,0.00173644578313253,0.9305722726775358,0.00020548057285859548
highest-temperature-in-cape-town-on-june-4-2026,20°C,53666711282124023295076463660324970152400965764067557637730280257716456318880,depth_imbalance_1,120,18250,2180,0.22802268936834175,0.7032110091743119,0.002621656881930855,0.0015950540958268933,0.8805479452054794,0.0005874062648932405
highest-temperature-in-cape-town-on-june-4-2026,20°C,53666711282124023295076463660324970152400965764067557637730280257716456318880,depth_imbalance_1,600,16335,4649,0.3445203253084682,0.6405678640567865,0.0017869375419744802,0.0015074805505685223,0.7153963881236608,0.0008735316201452896
highest-temperature-in-cape-town-on-june-4-2026,21°C or higher,85570847012288676768987382181997897396311702035539468765993087460854668755305,depth_imbalance_1,30,22200,792,0.059857741656792834,0.7790404040404041,0.0008865478119935172,0.000851428571428572,0.9643243243243244,3.584992428258851e-05
highest-temperature-in-cape-town-on-june-4-2026,21°C or higher,85570847012288676768987382181997897396311702035539468765993087460854668755305,depth_imbalance_1,120,22138,2073,0.19269506911131448,0.8707187650747709,0.0011473684210526322,0.0008208955223880602,0.9063601047971813,0.00024054315895845083
