event_slug,city,event_date,cohort,sample_activity,token_id,factor,horizon_seconds,lifecycle_bucket,rows,valid_rows,coverage,zero_rate,ic,crossing_markout
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,120,6-24h,583,524,0.8987993138936535,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,120,>24h,13393,13292,0.9924587471066976,0.9722389407162204,-0.043703617191956,-0.0011123984351489
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,300,all,13976,13678,0.978677733257012,0.934566457084369,0.0424178308994628,-0.0010650679923965
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,300,6-24h,583,495,0.8490566037735849,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,300,>24h,13393,13183,0.9843201672515494,0.9321095350072064,0.0509318488937122,-0.0010862853675187
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,600,all,13976,13592,0.9725243274184316,0.8925103001765744,0.1024342885923809,-0.0010355356091818
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,600,6-24h,583,494,0.8473413379073756,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,600,>24h,13393,13098,0.9779735682819384,0.8884562528630325,0.115946634896422,-0.0010557336998014
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,900,all,13976,13455,0.9627218088151116,0.8741731698253438,0.1814863869484956,-0.0010196209587513
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,900,6-24h,583,426,0.7307032590051458,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,depth_imbalance_1,900,>24h,13393,13029,0.9728216232360188,0.8700590989331491,0.1942156169033822,-0.0010366106378079
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,30,all,13976,13901,0.9946336576989124,0.9879145385224084,0.119458709643021,-0.0010950291345946
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,30,6-24h,583,540,0.9262435677530018,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,30,>24h,13393,13361,0.997610692152617,0.9874260908614624,0.1213898565966235,-0.0011190779133298
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,60,all,13976,13890,0.9938465941614196,0.9846652267818574,0.1402846665512344,-0.0010924046076313
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,60,6-24h,583,547,0.9382504288164666,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,60,>24h,13393,13343,0.9962667064884642,0.984036573484224,0.1425667267392949,-0.0011166903994603
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,120,all,13976,13816,0.9885518030910132,0.973291835552982,0.1778977309246765,-0.0010891719745222
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,120,6-24h,583,524,0.8987993138936535,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,120,>24h,13393,13292,0.9924587471066976,0.9722389407162204,0.1804134427857089,-0.0011123984351489
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,300,all,13976,13678,0.978677733257012,0.934566457084369,0.3230215830016345,-0.0010650679923965
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,300,6-24h,583,495,0.8490566037735849,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,300,>24h,13393,13183,0.9843201672515494,0.9321095350072064,0.3273466174692344,-0.0010862853675187
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,600,all,13976,13592,0.9725243274184316,0.8925103001765744,0.4268320098193041,-0.0010355356091818
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,600,6-24h,583,494,0.8473413379073756,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,600,>24h,13393,13098,0.9779735682819384,0.8884562528630325,0.4328372751477469,-0.0010557336998014
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,900,all,13976,13455,0.9627218088151116,0.8741731698253438,0.4915791245858489,-0.0010196209587513
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,900,6-24h,583,426,0.7307032590051458,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,15929024096900027868333351273077031862231169261509831293508116551855765015369,microprice_minus_mid,900,>24h,13393,13029,0.9728216232360188,0.8700590989331491,0.4981525673485522,-0.0010366106378079
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,30,all,19233,19177,0.9970883377528208,0.97043333159514,0.1110043798468341,-0.0014663138134223
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,30,6-24h,2324,2306,0.9922547332185886,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,30,>24h,16909,16871,0.9977526760896565,0.9663920336672396,0.1056261172806075,-0.0015983936933198
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,60,all,19233,19138,0.9950605729735352,0.9649911171491274,0.111343302074355,-0.0014631100428466
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,60,6-24h,2324,2309,0.9935456110154904,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,60,>24h,16909,16829,0.9952687917676976,0.9601877711093944,0.1088847702413468,-0.0015952522431517
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,120,all,19233,19085,0.9923048926324546,0.9556195965417869,0.1051040274068665,-0.0014563269583442
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,120,6-24h,2324,2298,0.9888123924268504,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,120,>24h,16909,16787,0.992784907445739,0.9495442902245784,0.1057709347374444,-0.0015872401262882
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,300,all,19233,18886,0.981958092861228,0.9131631896643017,0.1585581882811168,-0.0014085036534999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,300,6-24h,2324,2141,0.9212564543889844,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,300,>24h,16909,16745,0.9903010231237802,0.9020603165123916,0.1667393328933787,-0.0015246640788295
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,600,all,19233,18676,0.9710393594343056,0.8685478689226815,0.2266157308594018,-0.0013890019276076
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,600,6-24h,2324,2101,0.9040447504302926,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,600,>24h,16909,16575,0.9802472056301378,0.8518853695324283,0.2434339163592549,-0.001501689291101
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,900,all,19233,18288,0.9508656995788488,0.8343175853018373,0.2724447786034685,-0.0013810422134733
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,900,6-24h,2324,1822,0.7839931153184165,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,depth_imbalance_1,900,>24h,16909,16466,0.973800934413626,0.8159844528118547,0.2935936040990016,-0.0014785315194947
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,30,all,19233,19177,0.9970883377528208,0.97043333159514,0.122851716356476,-0.0014663138134223
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,30,6-24h,2324,2306,0.9922547332185886,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,30,>24h,16909,16871,0.9977526760896565,0.9663920336672396,0.1189182908691892,-0.0015983936933198
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,60,all,19233,19138,0.9950605729735352,0.9649911171491274,0.1275616153720622,-0.0014631100428466
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,60,6-24h,2324,2309,0.9935456110154904,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,60,>24h,16909,16829,0.9952687917676976,0.9601877711093944,0.1261213867727826,-0.0015952522431517
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,120,all,19233,19085,0.9923048926324546,0.9556195965417869,0.1200817611873557,-0.0014563269583442
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,120,6-24h,2324,2298,0.9888123924268504,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,120,>24h,16909,16787,0.992784907445739,0.9495442902245784,0.1203289586799243,-0.0015872401262882
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,300,all,19233,18886,0.981958092861228,0.9131631896643017,0.1782827883051824,-0.0014085036534999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,300,6-24h,2324,2141,0.9212564543889844,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,300,>24h,16909,16745,0.9903010231237802,0.9020603165123916,0.1828661332689013,-0.0015246640788295
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,600,all,19233,18676,0.9710393594343056,0.8685478689226815,0.2594342635064396,-0.0013890019276076
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,600,6-24h,2324,2101,0.9040447504302926,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,600,>24h,16909,16575,0.9802472056301378,0.8518853695324283,0.2685308851561671,-0.001501689291101
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,900,all,19233,18288,0.9508656995788488,0.8343175853018373,0.3366873573584936,-0.0013810422134733
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,900,6-24h,2324,1822,0.7839931153184165,1.0,,-0.0005
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,51810592845125531636336557561238382684112521849239514377179891837901294332374,microprice_minus_mid,900,>24h,16909,16466,0.973800934413626,0.8159844528118547,0.3491007128288546,-0.0014785315194947
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,30,all,54107,54075,0.999408579296579,0.9424687933425796,0.0415668150522435,-0.0019837319423635
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,30,6-24h,20673,20665,0.9996130218158952,0.9945802080812968,0.0626705446655101,-0.0004982087529047
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,30,>24h,33434,33410,0.9992821678530835,0.910236456150853,0.0569494065999198,-0.0029022510252342
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,60,all,54107,54050,0.9989465318720312,0.9135615171137836,0.0544370276042315,-0.0019824210799008
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,60,6-24h,20673,20654,0.999080926812751,0.9940931538685,0.0710478356586345,-0.0004965615768318
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,60,>24h,33434,33396,0.9988634324340492,0.8637561384596958,0.0836750856103036,-0.0029012218129548
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,120,all,54107,53995,0.9979300275380264,0.8730993610519493,0.088838419194174,-0.0019799785153356
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,120,6-24h,20673,20646,0.998693948628646,0.989441053957183,0.1314332580394325,-0.0004922018792986
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,120,>24h,33434,33349,0.9974576778130048,0.8010734954571351,0.1334632065586047,-0.0029011275715228
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,300,all,54107,53875,0.9957121999001978,0.8051415313225058,0.1178418260710287,-0.0019585963023463
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,300,6-24h,20673,20586,0.9957916122478596,0.9822209268434858,0.195292353872263,-0.000486228504809
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,300,>24h,33434,33289,0.995663097445714,0.6956351948090961,0.1713078193920107,-0.0028691942558432
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,600,all,54107,53613,0.9908699428909384,0.7314084270606009,0.1393418993828647,-0.0019028352919231
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,600,6-24h,20673,20431,0.9882939099308276,0.9652978317262982,0.2996994493684538,-0.0004682590181586
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,600,>24h,33434,33182,0.9924627624573789,0.5873967813874993,0.1931360546064842,-0.0027862201995237
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,900,all,54107,53409,0.9870996359066294,0.6714224194424161,0.1538233492089532,-0.001863891697562
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,900,6-24h,20673,20236,0.9788613166932714,0.9532516307570666,0.3032729190941086,-0.0004560931014034
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,depth_imbalance_1,900,>24h,33434,33173,0.9921935754022853,0.4995026075422784,0.2187208621436515,-0.0027227464576424
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,30,all,54107,54075,0.999408579296579,0.9424687933425796,0.0321741171855527,-0.0019840839729954
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,30,6-24h,20673,20665,0.9996130218158952,0.9945802080812968,0.0626705446655101,-0.0004982087529047
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,30,>24h,33434,33410,0.9992821678530835,0.910236456150853,0.0269831993595154,-0.0029027657218114
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,60,all,54107,54050,0.9989465318720312,0.9135615171137836,0.0306618856073535,-0.001982773295833
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,60,6-24h,20673,20654,0.999080926812751,0.9940931538685,0.0710478356586345,-0.0004965615768318
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,60,>24h,33434,33396,0.9988634324340492,0.8637561384596958,0.0309434542566045,-0.0029017367869441
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,120,all,54107,53995,0.9979300275380264,0.8730993610519493,0.0580702766042886,-0.0019803496684816
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,120,6-24h,20673,20646,0.998693948628646,0.989441053957183,0.1314332580394325,-0.0004922018792986
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,120,>24h,33434,33349,0.9974576778130048,0.8010734954571351,0.0671520327580201,-0.0029016732637639
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,300,all,54107,53875,0.9957121999001978,0.8051415313225058,0.0973218638155924,-0.001959006199651
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,300,6-24h,20673,20586,0.9957916122478596,0.9822209268434858,0.195292353872263,-0.000486228504809
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,300,>24h,33434,33289,0.995663097445714,0.6956351948090961,0.1058012210343981,-0.0028698029319875
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,600,all,54107,53613,0.9908699428909384,0.7314084270606009,0.1399554837349446,-0.0019032492725509
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,600,6-24h,20673,20431,0.9882939099308276,0.9652978317262982,0.2996994493684538,-0.0004682590181586
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,600,>24h,33434,33182,0.9924627624573789,0.5873967813874993,0.1341590770386136,-0.0027868358397878
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,900,all,54107,53409,0.9870996359066294,0.6714224194424161,0.1950048530222379,-0.0018642899940083
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,900,6-24h,20673,20236,0.9788613166932714,0.9532516307570666,0.3032729190941086,-0.0004560931014034
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,110075455149392904058999988413595635161359199338940954593280587508203837208284,microprice_minus_mid,900,>24h,33434,33173,0.9921935754022853,0.4995026075422784,0.1904052248536742,-0.0027233359459785
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,30,all,103532,103483,0.9995267163775452,0.8018708386884802,0.1312522998897848,-0.0083746703893283
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,30,6-24h,40299,40250,0.9987840889352092,0.8266086956521739,0.0628477492060522,-0.0091838434570725
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,30,>24h,63233,63233,1.0,0.7861243338130407,0.1854283559091717,-0.007857546914973
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,60,all,103532,103474,0.9994397867326044,0.7435007828053424,0.1602901269609846,-0.0082772413057599
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,60,6-24h,40299,40241,0.9985607583314724,0.7803484008846698,0.0837410995752639,-0.0091368316339219
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,60,>24h,63233,63233,1.0,0.720051239068208,0.2174163025665446,-0.0077280202755311
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,120,all,103532,103440,0.9991113858517172,0.6626256767208043,0.1924135188215442,-0.0082178956250181
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,120,6-24h,40299,40207,0.9977170649395768,0.7120899345885044,0.1327570803592289,-0.0090689964157706
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,120,>24h,63233,63233,1.0,0.6311735960653456,0.2329956688023816,-0.00767455865762
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,300,all,103532,103362,0.9983579955955648,0.5358545693775275,0.2134809749916,-0.0081692694431772
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,300,6-24h,40299,40129,0.995781533040522,0.5715068902788507,0.2229405906662762,-0.0088777121053419
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,300,>24h,63233,63233,1.0,0.5132288520234688,0.203719879411469,-0.0077178825099709
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,medium,36912390763853937856592732938768748037537239416040778132435496445169594872897,depth_imbalance_1,600,all,103532,103207,0.9968608739326972,0.4007092542172527,0.2870676567960507,-0.0080529715385512
