event_slug,city,event_date,cohort,factor,horizon_seconds,lifecycle_bucket,ic,zero_rate,crossing_markout,coverage,tokens
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,30,all,0.04877900965941069,0.7913417884854933,-0.014573180260318529,0.9975462006350515,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,60,1-6h,-0.11543547224114614,0.9881577210008582,-0.0008625841750841333,0.9234735915216127,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,60,6-24h,0.05993309860799896,0.6776500830884741,-0.020327617816499555,0.9760827975801093,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,60,>24h,0.04910029084092391,0.8423898224617061,-0.007748775078925346,0.9995030722397733,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,60,all,0.053707133864334254,0.7605061686375137,-0.014557185124426856,0.9963798183949714,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,120,1-6h,-0.26500001919860094,0.9721028762382146,-0.0008618868600071333,0.9068073179552494,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,120,6-24h,0.07743427083765349,0.6372809172674139,-0.0205665740176438,0.9427327379073139,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,120,>24h,0.06415468152770534,0.8026862757609053,-0.007598788428734891,0.9994751506497891,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,120,all,0.0689693361063886,0.7210653511757893,-0.01465247197852071,0.994662210513761,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,300,1-6h,-0.4888769997439659,0.9616519174041298,-0.0008525073746312333,0.7830715285312201,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,300,6-24h,0.11206658441421712,0.5837562458656562,-0.020659622075859568,0.8910431821186428,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,300,>24h,0.06292925925781505,0.714278585464917,-0.007169149805126482,0.999214179747366,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,300,all,0.07370068351705007,0.6502881330079338,-0.014573278208907019,0.9912247526612781,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,600,1-6h,-0.44150693359158283,0.9105263157894737,-0.0008633771929823999,0.6405655927166376,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,600,6-24h,0.12809900579581857,0.4731283533954657,-0.023189092263997374,0.8573492968182516,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,600,>24h,0.0281891201901072,0.6124418121736679,-0.007425294990795209,0.998417966394252,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,600,all,0.05678083440244519,0.5646158424304922,-0.014679602664121617,0.9834188145397948,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,900,1-6h,-0.4435102507730634,0.9406010656010656,-0.0008508158508158001,0.5001446609116782,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,900,6-24h,0.1429993534733357,0.4310866854614507,-0.02358637704259046,0.8437326124619402,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,900,>24h,0.07891815180045002,0.5648509081380285,-0.007262958841064527,0.9978635026166173,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,depth_imbalance_1,900,all,0.11128445791522634,0.5186776777579348,-0.014775096924710008,0.9766107466633752,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,30,1-6h,0.07992246401224924,0.990644482128667,-0.0008636486519697666,0.9292038146453448,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,30,6-24h,-0.009714964930804862,0.7128681007259017,-0.020272550408033677,0.9779336655650636,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,30,>24h,0.08642773836938512,0.8688426276807658,-0.007868421852898318,0.9997170362580363,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,30,all,0.03493840481955485,0.7913417884854933,-0.014565984237492181,0.9975462006350515,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,60,1-6h,0.10437427478054946,0.9881577210008582,-0.0008625841750841333,0.9234735915216127,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,60,6-24h,-0.0029542089294802613,0.6776500830884741,-0.02031543841769329,0.9760827975801093,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,60,>24h,0.0885243610995816,0.8423898224617061,-0.007751889457338609,0.9995030722397733,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,60,all,0.036317447390015044,0.7605061686375137,-0.01455151204565912,0.9963798183949714,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,120,1-6h,-0.047239045920955756,0.9721028762382146,-0.0008618868600071333,0.9068073179552494,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,120,6-24h,0.006045324244126252,0.6372809172674139,-0.020551701871735703,0.9427327379073139,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,120,>24h,0.1168109764106951,0.8026862757609053,-0.007600654697996046,0.9994751506497891,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,120,all,0.05313150774392483,0.7210653511757893,-0.01464386947950741,0.994662210513761,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,300,1-6h,0.1939850016777658,0.9616519174041298,-0.0008525073746312333,0.7830715285312201,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,300,6-24h,0.030247838746983162,0.5837562458656562,-0.020646802316333743,0.8910431821186428,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,300,>24h,0.11285962857657603,0.714278585464917,-0.0071694650892694,0.999214179747366,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,300,all,0.04794267943078128,0.6502881330079338,-0.014564181474159782,0.9912247526612781,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,600,1-6h,0.0557646325296246,0.9105263157894737,-0.0008633771929823999,0.6405655927166376,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,600,6-24h,0.028429111820629974,0.4731283533954657,-0.023180483343075813,0.8573492968182516,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,600,>24h,0.0737909280366909,0.6124418121736679,-0.007427402765784727,0.998417966394252,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,600,all,0.02059490586331829,0.5646158424304922,-0.014673094552785192,0.9834188145397948,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,900,1-6h,-0.0012296193809155503,0.9406010656010656,-0.0008508158508158001,0.5001446609116782,3
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,900,6-24h,0.03937880544101831,0.4310866854614507,-0.0235853306758522,0.8437326124619402,9
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,900,>24h,0.12351803647336732,0.5648509081380285,-0.007266696255302473,0.9978635026166173,11
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,microprice_minus_mid,900,all,0.06898966331618775,0.5186776777579348,-0.01477313788835481,0.9766107466633752,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,30,6-24h,0.10878984295618867,0.677943641317629,-0.017010190488712898,0.9974279752806908,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,30,>24h,0.08758213431803262,0.7436056508277354,-0.007536270907484991,0.9998347690931108,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,30,all,0.09601472370660552,0.7036940843159679,-0.010952366701954272,0.9989547851392927,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,60,6-24h,0.13411236712653526,0.6407706705432006,-0.0167445906570268,0.9959346055664015,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,60,>24h,0.07501102278533846,0.7161352595283307,-0.0074976783727846545,0.9996562092453348,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,60,all,0.09160439204180139,0.6733858320914745,-0.010847877393743745,0.9983281518556715,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,120,6-24h,0.13933155035673928,0.5880347464754756,-0.016640132903343312,0.994515327207953,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,120,>24h,0.07312723064474841,0.6794450866771957,-0.0074145786193259905,0.9995469703660319,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,120,all,0.09505134534794492,0.6329482247226275,-0.0107644395532087,0.9979230394481714,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,300,6-24h,0.15009464501870473,0.5287183878853319,-0.015892033447170245,0.9899107372820686,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,300,>24h,0.05627771068542154,0.614910741605862,-0.007386768441481,0.9993085645855037,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,300,all,0.08911732210513196,0.5745018344882077,-0.010495113706187064,0.9961219476069207,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,600,6-24h,0.15888600014546697,0.465528387555937,-0.01592266574243179,0.9851071401684379,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,600,>24h,0.06460789314272432,0.5429553780144816,-0.0073161965972757545,0.9990032177070124,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,600,all,0.10033120628067928,0.5084695138590885,-0.010503992224101264,0.9943533810358872,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,900,6-24h,0.18943390803171262,0.41669449511833556,-0.016069411367493278,0.9790729553739461,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,900,>24h,0.05302617233604955,0.4918876401884233,-0.007337481948481882,0.9988264719664446,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,depth_imbalance_1,900,all,0.09728508247071602,0.46238053240677446,-0.010634138222170846,0.992402936005265,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,30,6-24h,0.07911665530682349,0.677943641317629,-0.017011055977818944,0.9974279752806908,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,30,>24h,0.1084116006031965,0.7436056508277354,-0.007546233093196664,0.9998347690931108,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,30,all,0.09974184336622813,0.7036940843159679,-0.01093829709544293,0.9989547851392927,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,60,6-24h,0.09426435592470953,0.6407706705432006,-0.016745105879376467,0.9959346055664015,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,60,>24h,0.09224029327199693,0.7161352595283307,-0.007516091393449762,0.9996562092453348,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,60,all,0.08993115301291242,0.6733858320914745,-0.010837729636437027,0.9983281518556715,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,120,6-24h,0.09433578351504895,0.5880347464754756,-0.016643125263741555,0.994515327207953,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,120,>24h,0.09502241474230147,0.6794450866771957,-0.007440031499663464,0.9995469703660319,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,120,all,0.09341762473302051,0.6329482247226275,-0.0107591713119942,0.9979230394481714,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,300,6-24h,0.08635032160105122,0.5287183878853319,-0.01589413492394766,0.9899107372820686,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,300,>24h,0.06558282648655714,0.614910741605862,-0.007413505538975792,0.9993085645855037,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,300,all,0.07654890003170658,0.5745018344882077,-0.010491731096542072,0.9961219476069207,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,600,6-24h,0.09291016398843878,0.465528387555937,-0.015926111736519612,0.9851071401684379,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,600,>24h,0.059071849030605965,0.5429553780144816,-0.007345464443603681,0.9990032177070124,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,600,all,0.07616136221346195,0.5084695138590885,-0.010501434582436355,0.9943533810358872,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,900,6-24h,0.08651108141166168,0.41669449511833556,-0.016073028521996397,0.9790729553739461,9
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,900,>24h,0.043001262397394574,0.4918876401884233,-0.007364133369813509,0.9988264719664446,11
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,microprice_minus_mid,900,all,0.0555605993398929,0.46238053240677446,-0.010631295761893401,0.992402936005265,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,30,1-6h,0.02780010690226299,0.8009689433852675,-0.01133346224312322,0.9734275695618677,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,30,6-24h,0.08045923748510359,0.7477038543022914,-0.014438972380324645,0.9976616878336444,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,30,>24h,0.06346189910385328,0.8845809078228772,-0.007652755891289645,0.999868440711123,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,30,all,0.08203086551759166,0.7710244564546396,-0.013256978217214617,0.998555504232569,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,60,1-6h,-0.02263631369467055,0.7388687043406044,-0.011730081975481359,0.9652604055413919,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,60,6-24h,0.08933272093389738,0.7074551396347015,-0.01424154026658802,0.9965964137370725,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,60,>24h,0.06548878426304836,0.853375118166014,-0.0076223545193710085,0.9996447213963731,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,60,all,0.0909020223589263,0.7303015870856107,-0.013101157151026117,0.9979170309397414,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,120,1-6h,0.022399093740405246,0.6620973604425124,-0.01181249061143982,0.9248911758139029,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,120,6-24h,0.11539560358399911,0.6670340904230444,-0.013977680809379008,0.9950629359540527,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,120,>24h,0.06628359133698436,0.8086938943009087,-0.007566268332029819,0.9994811907622073,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,120,all,0.10599492822822248,0.6849312090202461,-0.012880835205358727,0.9969275753337936,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,300,1-6h,0.1309129508285679,0.5737301193828065,-0.012381117643062,0.7646677223196992,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,300,6-24h,0.13305412828665783,0.6074264615701416,-0.013225789874856354,0.991901891916707,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,300,>24h,0.09718502482525017,0.7422431655859278,-0.007386588583793282,0.999209279160488,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,300,all,0.13615859829773716,0.6185041108431045,-0.012245704510408045,0.9941792221736538,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,600,1-6h,0.13929807549259193,0.3419783062877486,-0.015733542478616323,0.6002058391425309,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,600,6-24h,0.13913777477323153,0.5463174729067487,-0.013011414603025646,0.9855742565709472,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,600,>24h,0.13840360286707526,0.6648973325892175,-0.007183088381999382,0.9991322718401668,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,600,all,0.1538682086261502,0.5494628555042724,-0.012036638197939509,0.9895235533949837,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,900,1-6h,0.18893318972839596,0.2326691806367903,-0.018887590926077426,0.5596361767107837,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,900,6-24h,0.14096698199431923,0.5085251607308711,-0.012343657095643355,0.9769872411785907,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,900,>24h,0.15882771539547477,0.6160269006818502,-0.006728460965303254,0.9985456386294406,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,depth_imbalance_1,900,all,0.16026594439605277,0.5081491533730275,-0.011431997188230935,0.9844277311874183,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,30,1-6h,0.12147152381735404,0.8009689433852675,-0.01133346224312322,0.9734275695618677,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,30,6-24h,0.07434919507754266,0.7477038543022914,-0.014445788439887836,0.9976616878336444,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,30,>24h,0.06464635977675924,0.8845809078228772,-0.007657877952180564,0.999868440711123,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,30,all,0.0670236431476478,0.7710244564546396,-0.013264376015860556,0.998555504232569,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,60,1-6h,0.1400718583998913,0.7388687043406044,-0.011730081975481359,0.9652604055413919,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,60,6-24h,0.07971882040444618,0.7074551396347015,-0.01424913548452531,0.9965964137370725,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,60,>24h,0.06685139714677252,0.853375118166014,-0.007626602358665835,0.9996447213963731,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,60,all,0.07457204486758708,0.7303015870856107,-0.013109030816705726,0.9979170309397414,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,120,1-6h,0.22725837224133671,0.6620973604425124,-0.01181249061143982,0.9248911758139029,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,120,6-24h,0.10333658473578883,0.6670340904230444,-0.01398544637019891,0.9950629359540527,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,120,>24h,0.07052050657720303,0.8086938943009087,-0.007569981051661809,0.9994811907622073,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,120,all,0.08699958127488405,0.6849312090202461,-0.012888711459286727,0.9969275753337936,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,300,1-6h,0.33043378321225636,0.5737301193828065,-0.012381117643062,0.7646677223196992,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,300,6-24h,0.10255681477522649,0.6074264615701416,-0.0132361252293455,0.991901891916707,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,300,>24h,0.11295142843083826,0.7422431655859278,-0.007389602128315137,0.999209279160488,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,300,all,0.09972453014392753,0.6185041108431045,-0.012255430830218973,0.9941792221736538,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,600,1-6h,0.3274138442359075,0.3419783062877486,-0.015733542478616323,0.6002058391425309,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,600,6-24h,0.1062561009974345,0.5463174729067487,-0.013021288030232381,0.9855742565709472,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,600,>24h,0.12886811509612162,0.6648973325892175,-0.00718465420126641,0.9991322718401668,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,600,all,0.09899233035534234,0.5494628555042724,-0.012045659733880982,0.9895235533949837,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,900,1-6h,0.2933567202919921,0.2326691806367903,-0.018887590926077426,0.5596361767107837,5
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,900,6-24h,0.1110875183511957,0.5085251607308711,-0.012354827102907773,0.9769872411785907,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,900,>24h,0.130658478787213,0.6160269006818502,-0.006731618338341636,0.9985456386294406,11
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,microprice_minus_mid,900,all,0.10267586628636421,0.5081491533730275,-0.0114421679131762,0.9844277311874183,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,30,6-24h,0.07556296400099081,0.7293055862958603,-0.009164821027927534,0.9955951466882808,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,30,>24h,0.09897644248768399,0.8097106054046864,-0.008330075249279327,0.9991863723242538,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,30,all,0.09460848923488471,0.7912684574538352,-0.00782229375306809,0.9987171027811063,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,60,6-24h,0.09340968563415837,0.6697876971864202,-0.009088241069645966,0.9935183852228451,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,60,>24h,0.09995334048846936,0.7618506657869076,-0.008302386431457063,0.9988887582588604,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,60,all,0.09699351783748479,0.7432947633641387,-0.007786378531033536,0.9981913981971207,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,120,6-24h,0.12032017085450225,0.6126000800883988,-0.008944014536962001,0.9908560830754727,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,120,>24h,0.11626900621376592,0.6988777398240492,-0.008234878720521636,0.998084402981341,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,120,all,0.11514154482623778,0.6849302475828662,-0.0077054198135655455,0.9971894714015417,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,300,6-24h,0.18324194795292822,0.5114510531649121,-0.007868114591026933,0.9811182035826592,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,300,>24h,0.12330339123941618,0.5963164637349735,-0.008219112596434845,0.9967539833764808,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,300,all,0.13208819733975052,0.5890981920368817,-0.007465941322138681,0.9945924803210139,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,600,6-24h,0.22845343986493252,0.42157196789300827,-0.007376919534346667,0.9687933072993072,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,600,>24h,0.14614055971095155,0.5038660676535224,-0.008043952538795482,0.9943880567786395,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,600,all,0.15563209812200612,0.5008881128679683,-0.007246744828879418,0.991006006043916,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,900,6-24h,0.24829360801463826,0.3599476630345438,-0.007234503885237466,0.9568643758739909,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,900,>24h,0.15450603176784694,0.4480028950880081,-0.007849710723322254,0.9931251668031624,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,depth_imbalance_1,900,all,0.16019600425661942,0.4459057405300777,-0.0071318024623172,0.9888688628160824,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,microprice_minus_mid,30,6-24h,0.06818544470817921,0.7293055862958603,-0.009150106722855668,0.9955951466882808,6
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,microprice_minus_mid,30,>24h,0.08002011191154348,0.8097106054046864,-0.008346744140548328,0.9991863723242538,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,microprice_minus_mid,30,all,0.07810791716814991,0.7912684574538352,-0.007833392284042645,0.9987171027811063,11
highest-temperature-in-munich-on-june-9-2026,Munich,2026-06-09,clean,microprice_minus_mid,60,6-24h,0.08300069109348533,0.6697876971864202,-0.009072978513897616,0.9935183852228451,6
