event_slug,city,event_date,cohort,timestamp,lifecycle_bucket,expected_outcomes,observable_outcomes,valid_outcomes,complete_outcomes,sum_mid,sum_deviation,max_bbo_age_seconds,median_bbo_age_seconds,max_spread,median_spread,outcome_source_span_seconds,event_has_tick_size_conflict,sum_best_bid,sum_best_ask
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:14:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98769.834,18791.718,0.32,0.002,98724.326,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:03:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98109.834,18131.718,0.32,0.002,98106.957,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:26:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99489.834,19511.718,0.32,0.002,99489.668,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:15:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98829.834,18851.718,0.32,0.002,98813.932,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:16:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98889.834,18911.718,0.32,0.002,98848.836,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:05:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98229.834,18251.718,0.32,0.002,98221.196,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:04:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98169.834,18191.718,0.32,0.002,98144.864,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:10:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98529.834,18551.718,0.32,0.002,98523.463,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:09:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98469.834,18491.718,0.32,0.002,98469.818,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:11:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98589.834,18611.718,0.32,0.002,98573.41,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:17:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98949.834,18971.718,0.32,0.002,98942.661,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:27:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99549.834,19571.718,0.32,0.002,99548.855,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:25:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99429.834,19451.718,0.32,0.002,99423.45,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:02:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98049.834,18071.718,0.32,0.002,98037.1,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:23:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99309.834,19331.718,0.32,0.002,99308.834,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:20:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99129.834,19151.718,0.32,0.002,99120.955,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:21:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99189.834,19211.718,0.32,0.002,99185.862,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:22:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99249.834,19271.718,0.32,0.002,99249.252,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:19:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99069.834,19091.718,0.32,0.002,99063.403,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,degraded,2026-06-07 13:44:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,36555.391,2.123,0.4,0.001,36555.373,False,0.979,1.474
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:13:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,98709.834,18731.718,0.32,0.002,98708.248,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:18:00+00:00,6-24h,11,11,11,True,1.2265000000000001,0.22650000000000015,99009.834,19031.718,0.32,0.002,98998.81,False,1.0559999999999996,1.3969999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 20:22:00+00:00,6-24h,11,11,11,True,1.2265,0.22649999999999992,84849.834,4871.718,0.32,0.002,84849.636,False,1.0349999999999997,1.4179999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:12:00+00:00,6-24h,11,11,11,True,1.2260000000000002,0.2260000000000002,87849.834,7871.718,0.32,0.002,87849.672,False,0.995,1.4569999999999999
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:35:00+00:00,6-24h,11,11,11,True,1.2260000000000002,0.2260000000000002,89229.834,9251.718,0.32,0.002,89229.807,False,0.9880000000000001,1.4639999999999997
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-07 02:41:00+00:00,6-24h,11,11,11,True,0.7739999999999999,-0.2260000000000001,10296.588,3950.976,0.37999999999999995,0.001,10295.918,False,0.509,1.039
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-07 05:45:00+00:00,6-24h,11,11,11,True,0.774,-0.22599999999999998,21336.588,14990.976,0.43800000000000006,0.001,21336.51,False,0.543,1.0050000000000001
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 20:14:00+00:00,6-24h,11,11,11,True,1.226,0.22599999999999998,84369.834,4391.718,0.32,0.002,84369.806,False,1.0279999999999998,1.424
highest-temperature-in-nyc-on-june-6-2026,NYC,2026-06-06,clean,2026-06-05 04:55:00+00:00,>24h,11,11,10,False,1.226,0.22599999999999998,5.368,3.239,0.24,0.14500000000000002,2.199,False,0.503,1.949
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 20:12:00+00:00,6-24h,11,11,11,True,1.226,0.22599999999999998,84249.834,4271.718,0.32,0.002,84249.778,False,0.993,1.4589999999999999
highest-temperature-in-nyc-on-june-6-2026,NYC,2026-06-06,clean,2026-06-05 04:51:00+00:00,>24h,11,11,10,False,1.226,0.22599999999999998,32.156,25.142,0.31999999999999995,0.16999999999999998,28.156,False,0.42300000000000004,2.029
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:27:00+00:00,6-24h,11,11,11,True,1.2255000000000003,0.22550000000000026,92349.834,12371.718,0.32,0.002,92349.521,False,1.0479999999999996,1.4029999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:23:00+00:00,6-24h,11,11,11,True,1.2255000000000003,0.22550000000000026,92109.834,12131.718,0.32,0.002,92106.332,False,1.0449999999999997,1.4059999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:21:00+00:00,6-24h,11,11,11,True,1.2250000000000003,0.2250000000000003,88389.834,8411.718,0.32,0.002,88196.184,False,1.0179999999999996,1.4319999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:54:00+00:00,6-24h,11,11,11,True,1.2250000000000003,0.2250000000000003,90369.834,10391.718,0.32,0.002,90369.772,False,1.0199999999999996,1.4299999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:18:00+00:00,6-24h,11,11,11,True,1.2250000000000003,0.2250000000000003,88209.834,8231.718,0.32,0.002,88196.184,False,1.0179999999999996,1.4319999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:19:00+00:00,6-24h,11,11,11,True,1.2250000000000003,0.2250000000000003,88269.834,8291.718,0.32,0.002,88196.184,False,1.0179999999999996,1.4319999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:22:00+00:00,6-24h,11,11,11,True,1.2250000000000003,0.2250000000000003,88449.834,8471.718,0.32,0.002,88196.184,False,1.0179999999999996,1.4319999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:20:00+00:00,6-24h,11,11,11,True,1.2250000000000003,0.2250000000000003,88329.834,8351.718,0.32,0.002,88196.184,False,1.0179999999999996,1.4319999999999997
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-06 04:55:00+00:00,>24h,11,11,9,False,1.225,0.2250000000000001,463.292,39.29,0.16,0.039999999999999994,448.736,False,0.9800000000000002,1.47
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-06 04:54:00+00:00,>24h,11,11,9,False,1.225,0.2250000000000001,403.292,2.387,0.16,0.039999999999999994,402.386,False,0.9800000000000002,1.47
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-05 04:55:00+00:00,>24h,11,11,6,False,1.225,0.2250000000000001,808.191,29.12,0.38,0.11499999999999998,804.528,False,0.6799999999999999,1.77
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 04:30:00+00:00,>24h,11,11,8,False,1.225,0.2250000000000001,115.986,48.516999999999996,0.38999999999999996,0.255,107.326,False,0.16,2.29
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-08 18:35:00+00:00,6-24h,11,11,11,True,1.225,0.2250000000000001,75558.655,2912.933,0.21999999999999997,0.004,75558.605,False,1.0079999999999998,1.4419999999999997
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-08 05:26:00+00:00,>24h,11,11,11,True,1.2249999999999999,0.22499999999999987,14.811,14.666,0.24000000000000002,0.060000000000000005,2.606,False,0.7610000000000001,1.689
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:31:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92589.834,12611.718,0.32,0.002,92582.586,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:37:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92949.834,12971.718,0.32,0.002,92811.467,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:25:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92229.834,12251.718,0.32,0.002,92229.306,False,1.0429999999999997,1.4059999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:38:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,93009.834,13031.718,0.32,0.002,92811.467,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:29:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92469.834,12491.718,0.32,0.002,92469.227,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:32:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92649.834,12671.718,0.32,0.002,92649.518,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:24:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92169.834,12191.718,0.32,0.002,92169.519,False,1.0429999999999997,1.4059999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:28:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92409.834,12431.718,0.32,0.002,92408.682,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:37:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,100149.834,20171.718,0.32,0.002,100143.726,False,1.0569999999999995,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:33:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92709.834,12731.718,0.32,0.002,92709.602,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:36:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92889.834,12911.718,0.32,0.002,92811.467,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:35:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92829.834,12851.718,0.32,0.002,92811.467,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:34:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92769.834,12791.718,0.32,0.002,92746.336,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:30:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92529.834,12551.718,0.32,0.002,92524.44,False,1.0479999999999996,1.4009999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:26:00+00:00,6-24h,11,11,11,True,1.2245000000000001,0.22450000000000014,92289.834,12311.718,0.32,0.002,92282.827,False,1.0429999999999997,1.4059999999999997
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,clean,2026-06-06 04:36:00+00:00,>24h,11,11,10,False,1.2245,0.22449999999999992,122.575,2.5475,0.117,0.020499999999999997,122.274,False,1.031,1.4180000000000001
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:46:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100689.834,20711.718,0.32,0.002,100683.845,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:45:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100629.834,20651.718,0.32,0.002,100613.824,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:44:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100569.834,20591.718,0.32,0.002,100554.129,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:44:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,89769.834,9791.718,0.32,0.002,89769.542,False,1.0219999999999996,1.4259999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:38:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,89409.834,9431.718,0.32,0.002,89409.829,False,0.9880000000000001,1.4599999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:37:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,89349.834,9371.718,0.32,0.002,89349.809,False,0.9880000000000001,1.4599999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:47:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100749.834,20771.718,0.32,0.002,100743.452,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:14:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,91569.834,11591.718,0.32,0.002,91569.688,False,1.0389999999999997,1.4089999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:13:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,91509.834,11531.718,0.32,0.002,91505.415,False,1.0389999999999997,1.4089999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:11:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,91389.834,11411.718,0.32,0.002,91389.674,False,1.0389999999999997,1.4089999999999996
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:42:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100449.834,20471.718,0.32,0.002,100434.158,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:49:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100869.834,20891.718,0.32,0.002,100869.766,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:43:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100509.834,20531.718,0.32,0.002,100493.083,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:36:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,89289.834,9311.718,0.32,0.002,89289.819,False,0.9880000000000001,1.4599999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:41:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,100389.834,20411.718,0.32,0.002,100374.813,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 00:55:00+00:00,6-24h,11,11,11,True,1.2240000000000002,0.2240000000000002,101229.834,21251.718,0.32,0.002,101228.146,False,1.0559999999999996,1.3919999999999997
highest-temperature-in-taipei-on-june-7-2026,Taipei,2026-06-07,degraded,2026-06-07 05:42:00+00:00,6-24h,11,11,11,True,0.7759999999999999,-0.2240000000000001,21156.588,14810.976,0.463,0.001,21156.568,False,0.507,1.045
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:13:00+00:00,6-24h,11,11,11,True,1.2235000000000003,0.22350000000000025,87909.834,7931.718,0.32,0.002,87909.584,False,0.995,1.4519999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 21:14:00+00:00,6-24h,11,11,11,True,1.2235000000000003,0.22350000000000025,87969.834,7991.718,0.32,0.002,87969.797,False,0.995,1.4519999999999997
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 22:06:00+00:00,6-24h,11,11,11,True,1.2235000000000003,0.22350000000000025,91089.834,11111.718,0.32,0.002,91089.694,False,1.0379999999999996,1.4089999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:33:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,107109.834,27131.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:32:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,107049.834,27071.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:31:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106989.834,27011.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:30:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106929.834,26951.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:29:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106869.834,26891.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:28:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106809.834,26831.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:27:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106749.834,26771.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:26:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106689.834,26711.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:25:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106629.834,26651.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:24:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106569.834,26591.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:23:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106509.834,26531.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:22:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106449.834,26471.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:21:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106389.834,26411.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:20:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106329.834,26351.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:19:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106269.834,26291.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:18:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106209.834,26231.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:17:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106149.834,26171.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:16:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106089.834,26111.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:15:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,106029.834,26051.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:14:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105969.834,25991.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:13:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105909.834,25931.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:11:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105789.834,25811.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:10:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105729.834,25751.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:09:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105669.834,25691.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:08:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105609.834,25631.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-08 02:07:00+00:00,6-24h,11,11,11,True,1.2235,0.22350000000000003,105549.834,25571.718,0.32,0.002,101611.372,False,1.0559999999999996,1.3909999999999998
