event_slug,city,event_date,timestamp,snapshot,market_index,market_label,temperature_bin,raw_mid,normalized_probability
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,3.0,88-89°F,88.0,0.0015,0.0014720314033366043
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,4.0,90-91°F,90.0,0.0055,0.0053974484789008825
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,5.0,92-93°F,92.0,0.004,0.003925417075564278
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,6.0,94-95°F,94.0,0.997,0.9784102060843963
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,7.0,96-97°F,96.0,0.002,0.001962708537782139
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,8.0,98-99°F,98.0,0.0015,0.0014720314033366043
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,9.0,100-101°F,100.0,0.0015,0.0014720314033366043
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,2026-06-09 04:45:00+00:00,T-1,10.0,102°F or higher,102.0,0.0015,0.0014720314033366043
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,0.0,15°C or below,15.0,0.004,0.003917727717923604
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,1.0,16°C,16.0,0.006999999999999999,0.006856023506366306
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,2.0,17°C,17.0,0.006999999999999999,0.006856023506366306
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,3.0,18°C,18.0,0.0205,0.020078354554358472
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,4.0,19°C,19.0,0.055,0.053868756121449556
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,5.0,20°C,20.0,0.225,0.22037218413320273
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,6.0,21°C,21.0,0.41500000000000004,0.40646425073457393
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,7.0,22°C,22.0,0.22000000000000003,0.21547502448579825
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,8.0,23°C,23.0,0.051500000000000004,0.050440744368266406
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,9.0,24°C,24.0,0.0095,0.009304603330068559
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-06 23:13:00+00:00,T-48,10.0,25°C or higher,25.0,0.006500000000000001,0.006366307541625857
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,0.0,15°C or below,15.0,0.0015,0.0014655593551538837
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,1.0,16°C,16.0,0.003,0.0029311187103077674
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,2.0,17°C,17.0,0.0025,0.002442598925256473
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,3.0,18°C,18.0,0.0295,0.028822667318026376
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,4.0,19°C,19.0,0.164,0.16023448949682462
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,5.0,20°C,20.0,0.385,0.3761602344894968
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,6.0,21°C,21.0,0.375,0.3663898387884709
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,7.0,22°C,22.0,0.05500000000000001,0.05373717635564241
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,8.0,23°C,23.0,0.0035,0.003419638495359062
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,9.0,24°C,24.0,0.003,0.0029311187103077674
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-07 23:13:00+00:00,T-24,10.0,25°C or higher,25.0,0.0015,0.0014655593551538837
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,0.0,15°C or below,15.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,1.0,16°C,16.0,0.003,0.002954209748892171
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,2.0,17°C,17.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,3.0,18°C,18.0,0.002,0.001969473165928114
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,4.0,19°C,19.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,5.0,20°C,20.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,6.0,21°C,21.0,0.9984999999999999,0.9832594780896109
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,7.0,22°C,22.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,8.0,23°C,23.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,9.0,24°C,24.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 17:13:00+00:00,T-6,10.0,25°C or higher,25.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,0.0,15°C or below,15.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,1.0,16°C,16.0,0.003,0.002954209748892171
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,2.0,17°C,17.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,3.0,18°C,18.0,0.002,0.001969473165928114
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,4.0,19°C,19.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,5.0,20°C,20.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,6.0,21°C,21.0,0.9984999999999999,0.9832594780896109
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,7.0,22°C,22.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,8.0,23°C,23.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,9.0,24°C,24.0,0.0015,0.0014771048744460856
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,2026-06-08 22:13:00+00:00,T-1,10.0,25°C or higher,25.0,0.0015,0.0014771048744460856
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,0.0,12°C or below,12.0,0.006,0.005524861878453039
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,1.0,13°C,13.0,0.0035,0.003222836095764273
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,2.0,14°C,14.0,0.038,0.034990791896869246
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,3.0,15°C,15.0,0.13,0.11970534069981585
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,4.0,16°C,16.0,0.22,0.20257826887661146
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,5.0,17°C,17.0,0.305,0.28084714548802947
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,6.0,18°C,18.0,0.315,0.29005524861878457
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,7.0,19°C,19.0,0.0405,0.03729281767955802
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,8.0,20°C,20.0,0.017,0.01565377532228361
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,9.0,21°C,21.0,0.0065,0.005985267034990792
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-06 22:40:00+00:00,T-48,10.0,22°C or higher,22.0,0.0045000000000000005,0.00414364640883978
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,0.0,12°C or below,12.0,0.0015,0.0014117647058823526
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,1.0,13°C,13.0,0.0015,0.0014117647058823526
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,2.0,14°C,14.0,0.0075,0.007058823529411763
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,3.0,15°C,15.0,0.16499999999999998,0.15529411764705878
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,4.0,16°C,16.0,0.36,0.33882352941176463
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,5.0,17°C,17.0,0.305,0.2870588235294117
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,6.0,18°C,18.0,0.18,0.16941176470588232
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,7.0,19°C,19.0,0.035500000000000004,0.03341176470588235
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,8.0,20°C,20.0,0.0035,0.003294117647058823
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,9.0,21°C,21.0,0.0015,0.0014117647058823526
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-07 22:40:00+00:00,T-24,10.0,22°C or higher,22.0,0.0015,0.0014117647058823526
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,0.0,12°C or below,12.0,0.0015,0.001477832512315271
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,1.0,13°C,13.0,0.0015,0.001477832512315271
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,2.0,14°C,14.0,0.0015,0.001477832512315271
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,3.0,15°C,15.0,0.002,0.001970443349753695
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,4.0,16°C,16.0,0.997,0.9822660098522168
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,5.0,17°C,17.0,0.0015,0.001477832512315271
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,6.0,18°C,18.0,0.003,0.002955665024630542
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,7.0,19°C,19.0,0.0015,0.001477832512315271
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,8.0,20°C,20.0,0.002,0.001970443349753695
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,9.0,21°C,21.0,0.002,0.001970443349753695
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 16:40:00+00:00,T-6,10.0,22°C or higher,22.0,0.0015,0.001477832512315271
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,0.0,12°C or below,12.0,0.0015,0.0014763779527559055
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,1.0,13°C,13.0,0.0015,0.0014763779527559055
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,2.0,14°C,14.0,0.0015,0.0014763779527559055
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,3.0,15°C,15.0,0.002,0.001968503937007874
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,4.0,16°C,16.0,0.9975,0.9817913385826772
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,5.0,17°C,17.0,0.002,0.001968503937007874
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,6.0,18°C,18.0,0.003,0.002952755905511811
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,7.0,19°C,19.0,0.0015,0.0014763779527559055
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,8.0,20°C,20.0,0.002,0.001968503937007874
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,9.0,21°C,21.0,0.002,0.001968503937007874
highest-temperature-in-cape-town-on-june-8-2026,Cape Town,2026-06-08,2026-06-08 21:40:00+00:00,T-1,10.0,22°C or higher,22.0,0.0015,0.0014763779527559055
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,0.0,25°C or below,25.0,0.0035,0.0035787321063394687
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,1.0,26°C,26.0,0.009000000000000001,0.009202453987730064
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,2.0,27°C,27.0,0.066,0.06748466257668713
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,3.0,28°C,28.0,0.14500000000000002,0.14826175869120659
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,4.0,29°C,29.0,0.28500000000000003,0.29141104294478537
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,5.0,30°C,30.0,0.3,0.3067484662576687
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,6.0,31°C,31.0,0.105,0.10736196319018405
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,7.0,32°C,32.0,0.055,0.05623721881390594
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,8.0,33°C,33.0,0.0055,0.005623721881390593
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,9.0,34°C,34.0,0.0025,0.0025562372188139065
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-07 16:42:00+00:00,T-24,10.0,35°C or higher,35.0,0.0015,0.0015337423312883438
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,0.0,25°C or below,25.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,1.0,26°C,26.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,2.0,27°C,27.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,3.0,28°C,28.0,0.0025,0.0024618414574101434
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,4.0,29°C,29.0,0.998,0.9827671097981292
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,5.0,30°C,30.0,0.0025,0.0024618414574101434
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,6.0,31°C,31.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,7.0,32°C,32.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,8.0,33°C,33.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,9.0,34°C,34.0,0.002,0.0019694731659281144
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 10:42:00+00:00,T-6,10.0,35°C or higher,35.0,0.0015,0.001477104874446086
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,0.0,25°C or below,25.0,0.0015,0.0014785608674223758
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,1.0,26°C,26.0,0.0015,0.0014785608674223758
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,2.0,27°C,27.0,0.0015,0.0014785608674223758
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,3.0,28°C,28.0,0.0025,0.002464268112370626
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,4.0,29°C,29.0,0.997,0.9827501232134056
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,5.0,30°C,30.0,0.0025,0.002464268112370626
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,6.0,31°C,31.0,0.0015,0.0014785608674223758
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,7.0,32°C,32.0,0.0015,0.0014785608674223758
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,8.0,33°C,33.0,0.0015,0.0014785608674223758
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,9.0,34°C,34.0,0.002,0.001971414489896501
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,2026-06-08 15:42:00+00:00,T-1,10.0,35°C or higher,35.0,0.0015,0.0014785608674223758
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,0.0,20°C or below,20.0,0.002,0.0019240019240019239
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,1.0,21°C,21.0,0.0015,0.001443001443001443
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,2.0,22°C,22.0,0.0015,0.001443001443001443
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,3.0,23°C,23.0,0.01,0.009620009620009619
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,4.0,24°C,24.0,0.019,0.018278018278018275
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,5.0,25°C,25.0,0.009,0.008658008658008656
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,6.0,26°C,26.0,0.036500000000000005,0.03511303511303512
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,7.0,27°C,27.0,0.1,0.0962000962000962
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,8.0,28°C,28.0,0.15000000000000002,0.14430014430014432
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,9.0,29°C,29.0,0.315,0.303030303030303
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-07 16:46:00+00:00,T-48,10.0,30°C or higher,30.0,0.395,0.37999037999038
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,0.0,20°C or below,20.0,0.0015,0.0015544041450777201
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,1.0,21°C,21.0,0.0025,0.0025906735751295333
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,2.0,22°C,22.0,0.0035,0.0036269430051813468
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,3.0,23°C,23.0,0.0025,0.0025906735751295333
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,4.0,24°C,24.0,0.0015,0.0015544041450777201
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,5.0,25°C,25.0,0.006999999999999999,0.007253886010362693
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,6.0,26°C,26.0,0.0365,0.037823834196891185
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,7.0,27°C,27.0,0.05,0.05181347150259067
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,8.0,28°C,28.0,0.17,0.17616580310880828
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,9.0,29°C,29.0,0.305,0.31606217616580307
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-08 16:46:00+00:00,T-24,10.0,30°C or higher,30.0,0.385,0.39896373056994816
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,0.0,20°C or below,20.0,0.0015,0.0014713094654242274
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,1.0,21°C,21.0,0.003,0.002942618930848455
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,2.0,22°C,22.0,0.0035,0.0034330554193231977
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,3.0,23°C,23.0,0.0015,0.0014713094654242274
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,4.0,24°C,24.0,0.0025,0.0024521824423737125
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,5.0,25°C,25.0,0.0025,0.0024521824423737125
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,6.0,26°C,26.0,0.0025,0.0024521824423737125
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,7.0,27°C,27.0,0.0015,0.0014713094654242274
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,8.0,28°C,28.0,0.0015,0.0014713094654242274
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,9.0,29°C,29.0,0.0015,0.0014713094654242274
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 10:46:00+00:00,T-6,10.0,30°C or higher,30.0,0.998,0.978911230995586
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 15:45:00+00:00,T-1,0.0,20°C or below,20.0,0.0015,0.0014713094654242274
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 15:45:00+00:00,T-1,1.0,21°C,21.0,0.003,0.002942618930848455
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 15:45:00+00:00,T-1,2.0,22°C,22.0,0.0035,0.0034330554193231977
highest-temperature-in-qingdao-on-june-9-2026,Qingdao,2026-06-09,2026-06-09 15:45:00+00:00,T-1,3.0,23°C,23.0,0.0015,0.0014713094654242274
